Date,Dividend,Split,DividendRaw
1995-01-09,0.0075,,
1995-04-07,0.0075,,
1995-07-12,0.0075,,
1995-10-12,0.0075,,
1996-01-11,0.0075,,
1996-04-11,0.0075,,
1996-07-11,0.0075,,
1996-10-10,0.0075,,
1997-01-13,0.0075,,
1997-04-11,0.0075,,
1997-07-11,0.0075,,
1997-10-10,0.0075,,
1998-01-13,0.0075,,
1998-04-13,0.0075,,
1998-07-13,0.0075,,
1998-10-13,0.0075,,
1998-12-11,0.0075,,
1999-01-13,0.0075,,
1999-04-13,0.0075,,
1999-07-13,0.0075,,
1999-10-13,0.0075,,
2000-01-12,0.0075,,
2000-04-12,0.0075,,
2000-07-13,0.00875,,
2000-10-13,0.00875,,
2001-01-12,0.00875,,
2001-04-11,0.01,,
2001-07-13,0.01,,
2001-10-15,0.01,,
2002-01-15,0.01,,
2002-04-12,0.01,,
2002-07-15,0.01,,
2002-10-15,0.01,,
2003-01-15,0.01,,
2003-04-14,0.01,,
2003-07-15,0.0125,,
2003-10-15,0.0125,,
2004-01-14,0.0125,,
2004-04-14,0.015,,
2004-07-14,0.015,,
2004-10-13,0.015,,
2005-01-12,0.015,,
2005-03-02,,2,
2005-04-13,0.02,,
2005-07-13,0.02,,
2005-10-13,0.02,,
2006-01-12,0.02,,
2006-04-11,0.03,,
2006-07-13,0.03,,
2006-10-13,0.03,,
2007-01-12,0.03,,
2007-04-12,0.045,,
2007-07-13,0.045,,
2007-10-15,0.045,,
2008-01-15,0.045,,
2008-04-14,0.06,,
2008-07-15,0.06,,
2008-10-15,0.0675,,
2009-01-14,0.0675,,
2009-04-14,0.0725,,
2009-07-15,0.0725,,
2009-10-14,0.0725,,
2010-01-13,0.0725,,
2010-04-14,0.0775,,
2010-07-14,0.0775,,
2010-10-13,0.0775,,
2011-01-12,0.0775,,
2011-04-13,0.08,,
2011-07-13,0.08,,
2011-10-13,0.08,,
2012-01-12,0.08,,
2012-04-12,0.085,,
2012-07-13,0.085,,
2012-10-15,0.085,,
2013-01-15,0.085,,
2013-04-12,0.094,,
2013-07-15,0.094,,
2013-10-15,0.094,,
2014-01-15,0.094,,
2014-04-01,,2,
2014-04-14,0.125,,
2014-07-15,0.125,,
2014-10-15,0.168,,
2015-01-14,0.168,,
2015-04-14,0.168,,
2015-07-15,0.168,,
2015-10-14,0.168,,
2016-01-13,0.168,,
2016-04-13,0.168,,
2016-07-13,0.168,,
2016-10-13,0.168,,
2017-01-12,0.168,,
2017-04-11,0.168,,
2017-07-13,0.168,,
2017-10-16,0.168,,
2018-01-16,0.168,,
2018-04-13,0.185,,
2018-07-16,0.185,,
2018-10-16,0.22,,
2019-01-16,0.22,,
2019-04-15,0.22,,
2019-07-16,0.288,,
2019-10-16,0.288,,
2020-01-16,0.288,,
2020-04-15,0.375,,
2020-07-16,0.375,,
2020-10-15,0.375,,
2021-01-14,0.375,,
2021-04-15,0.413,,
2021-07-15,1.413,,
2021-10-14,0.413,,
2021-12-14,2,,
2022-01-13,0.75,,
2022-03-14,1,,
2022-04-13,0.75,,
2022-06-14,1.8,,
2022-07-14,0.75,,
2022-09-14,1.5,,
2022-10-14,0.75,,
2022-12-14,1.5,,
2023-01-13,0.825,,
2023-03-15,1,,
2023-04-13,0.825,,
2023-07-14,0.825,,
2023-10-16,0.825,,
2023-12-14,1.5,,
2024-01-16,0.91,,
2024-04-15,0.91,,
2024-07-17,0.91,,
2024-10-17,0.91,,
2025-01-17,0.975,,
2025-04-16,0.975,,
2025-07-17,0.975,,
2025-10-17,1.02,,
2026-01-16,1.02,,
2026-04-16,1.02,,
2026-07-17,1.02,,
