Date,Open,High,Low,Close,Volume
2010-01-04,1882.6899,1890.02,1881.63,1886.7,1931380000
2010-01-05,1887.28,1891.33,1877.52,1888.4301,2367860000
2010-01-06,1887.91,1893.21,1873.9,1878.42,2253340000
2010-01-07,1878.16,1881.33,1867.62,1876.72,2270050000
2010-01-08,1870.9,1893.25,1868.55,1892.59,2145390000
2010-01-11,1896.05,1897.49,1876.25,1886.24,2077890000
2010-01-12,1874.75,1876.37,1852.3101,1861.79,2368320000
2010-01-13,1868.2,1890.8101,1855.27,1886.13,2318350000
2010-01-14,1880.46,1891.73,1880.35,1886.52,2254170000
2010-01-15,1887.3101,1893.48,1857.11,1864.52,2637770000
2010-01-19,1869.24,1896.54,1868.83,1895.48,2045290000
2010-01-20,1882.0601,1882.3101,1848.09,1867.95,2351890000
2010-01-21,1874.54,1885.01,1842.86,1850.5699,2877800000
2010-01-22,1842.11,1849.21,1791.4,1794.8199,2817620000
2010-01-25,1806.6,1813.65,1794.6801,1802.39,2134350000
2010-01-26,1798.36,1825.95,1792.04,1803.86,2361260000
2010-01-27,1801.67,1823.8,1790.1,1818.9,2492880000
2010-01-28,1805.64,1805.85,1762.1,1771.1,2829640000
2010-01-29,1787.14,1789.9301,1734.03,1741.04,3090580000
2010-02-01,1745.91,1760.72,1744.26,1760.72,2234140000
2010-02-02,1760.65,1780.17,1750.39,1776.92,2468470000
2010-02-03,1767.14,1787.89,1766.6,1784.7,2303350000
2010-02-04,1771.78,1775.37,1732.99,1732.99,2801390000
2010-02-05,1739.1899,1748.77,1712.89,1746.12,2811100000
2010-02-08,1744.02,1755.65,1734.12,1734.88,2036280000
2010-02-09,1756.28,1768.58,1739.24,1753.84,2296420000
2010-02-10,1752.46,1760.61,1738.46,1749.76,2059940000
2010-02-11,1747.55,1780.05,1739.02,1775.74,2141260000
2010-02-12,1761.29,1783.7,1756.65,1779.11,2236180000
2010-02-16,1792.9,1802.48,1782.73,1802.0601,2072850000
2010-02-17,1808.55,1811.2,1799.25,1810.86,2103530000
2010-02-18,1809.01,1825.8199,1806.76,1823.39,2076820000
2010-02-19,1816.9399,1830.38,1813.08,1823.3199,2166660000
2010-02-22,1828.6899,1829.1801,1811.52,1817.63,1976290000
2010-02-23,1815.4301,1817.96,1786.46,1793.8199,2310910000
2010-02-24,1803.29,1819.5,1801.04,1812.51,2155810000
2010-02-25,1791.15,1815.9399,1781.12,1812.91,2300530000
2010-02-26,1812.24,1822.2,1804.09,1818.6801,2283430000
2010-03-01,1826.62,1848.1,1826.61,1846.4,2504940000
2010-03-02,1851.79,1862.64,1847.03,1851.21,2831870000
2010-03-03,1854.71,1861.15,1846.22,1851.5699,2603510000
2010-03-04,1852.7,1860.76,1844.92,1859.72,2186020000
2010-03-05,1871.62,1889.6801,1869.1,1888.5601,2411880000
2010-03-08,1888.04,1894.75,1887.66,1890.89,2312310000
2010-03-09,1885.99,1911.38,1885.99,1901.38,2620360000
2010-03-10,1901.24,1920.66,1901.11,1917.35,2554740000
2010-03-11,1911.0699,1923.8101,1908.39,1923.8101,2256790000
2010-03-12,1930,1930.17,1916.41,1924.4301,2098780000
2010-03-15,1918.14,1924.49,1906.01,1920.09,1956170000
2010-03-16,1924.27,1933.96,1918.98,1932.24,2201880000
2010-03-17,1934.65,1945.9,1930.91,1936.22,2281410000
2010-03-18,1937.63,1945.28,1934.17,1943.9399,2173060000
2010-03-19,1943.96,1949.14,1924.72,1932.4301,3055760000
2010-03-22,1922.73,1956.48,1921.71,1949.59,2448130000
2010-03-23,1952.54,1964.14,1943.25,1963.2,2465230000
2010-03-24,1956.63,1958.6,1948.85,1951.84,2436100000
2010-03-25,1966.5601,1976.38,1948.5,1949.15,2704870000
2010-03-26,1958.27,1965.52,1942.21,1952.63,2367930000
2010-03-29,1960.63,1968.4301,1956.6,1961.22,1967850000
2010-03-30,1966.51,1974.47,1955.22,1967.96,2147270000
2010-03-31,1962.17,1969.9,1955.15,1958.34,2368690000
2010-04-01,1968.4399,1979.49,1943.97,1959.5601,2340270000
2010-04-05,1964.03,1981.0699,1958.01,1977.83,2130340000
2010-04-06,1971.09,1988.04,1968.17,1981.95,2220390000
2010-04-07,1980.2,1987.34,1967.14,1977.3,2984850000
2010-04-08,1972.8199,1984.9,1962.04,1980.73,2428900000
2010-04-09,1984.01,1994.48,1978.04,1994.4301,2215530000
2010-04-12,1995.35,2000.5601,1990.78,1995.65,2161650000
2010-04-13,1994.34,2006.51,1986.83,2003.8101,2665420000
2010-04-14,2015.61,2029.0601,2012.98,2028.8199,3143270000
2010-04-15,2027.92,2040.49,2027.52,2038.64,2840660000
2010-04-16,2030.34,2037.47,2000.77,2012.84,2960950000
2010-04-19,2011.4,2018.9301,1988.37,2013.53,2223650000
2010-04-20,2025.04,2027.4399,2009.55,2023.6,2157100000
2010-04-21,2037.15,2040.83,2021.72,2034.53,2715900000
2010-04-22,2016.49,2047.11,2002.97,2045.16,2800840000
2010-04-23,2042.8,2055.6299,2036.99,2055.3301,2517010000
2010-04-26,2054.8401,2059.4199,2045.64,2049.0901,2491040000
2010-04-27,2040.4301,2049.8999,2001.02,2006.25,2864810000
2010-04-28,2016.52,2017.92,1991.95,2007.59,2755190000
2010-04-29,2020.51,2045.86,2019.3199,2042.89,3069640000
2010-04-30,2040.58,2044.39,2000.26,2000.63,2841130000
2010-05-03,2010.9399,2039.52,2010.91,2031.6,2398370000
2010-05-04,2003.59,2003.59,1955.39,1968.97,3052590000
2010-05-05,1947.35,1971.1,1936.5601,1958.26,3041480000
2010-05-06,1948.25,1964.1,1752.3101,1893.75,4553600000
2010-05-07,1879.76,1901.89,1808.0699,1849.4399,4227720000
2010-05-10,1931.52,1942.64,1923.52,1942.61,2871800000
2010-05-11,1920.24,1966.48,1918.12,1940.48,2548840000
2010-05-12,1951.99,1977.42,1947.2,1975.58,2351900000
2010-05-13,1969.4399,1983.13,1940.4399,1945.52,2375250000
2010-05-14,1928.58,1929.91,1885.51,1907.1,2653020000
2010-05-17,1911.38,1920.75,1872.92,1915.45,2434480000
2010-05-18,1929.12,1933.25,1878.55,1887.0601,2490310000
2010-05-19,1879.3199,1894.41,1850.96,1873.42,2646160000
2010-05-20,1830.17,1839.99,1798.2,1800.12,3420420000
2010-05-21,1772.34,1834.6899,1767.9399,1822.77,3389670000
2010-05-24,1818.46,1841.11,1814.17,1815.28,2150020000
2010-05-25,1769.3199,1818.28,1756.63,1815.6801,2946380000
2010-05-26,1827.58,1850.8,1793.03,1796.47,3077300000
2010-05-27,1837.65,1863.87,1831.78,1862.71,2408220000
2010-05-28,1865.89,1867.72,1836.23,1852.39,2165590000
2010-06-01,1846.6,1878.04,1832.96,1835.04,2167810000
2010-06-02,1844.6899,1879.59,1832.58,1879.59,2190140000
2010-06-03,1883.25,1898.9301,1871.59,1895.66,2249050000
2010-06-04,1857.83,1879.3101,1824.71,1832.04,2342480000
2010-06-07,1839.77,1845.3,1795.54,1798.16,2256670000
2010-06-08,1799.26,1805.84,1770.46,1795.7,2696580000
2010-06-09,1805.87,1823.21,1774.05,1778.92,2325060000
2010-06-10,1800.5699,1831.8101,1796.3199,1830.09,2187840000
2010-06-11,1814.25,1848.62,1811.99,1847.15,1877120000
2010-06-14,1862.7,1876.9399,1844.16,1845.48,1951910000
2010-06-15,1855.6899,1898.79,1855.6899,1897.48,2289060000
2010-06-16,1891.26,1913.21,1888.22,1905.3101,1936400000
2010-06-17,1914.75,1916.24,1894.27,1910.65,1821680000
2010-06-18,1911.0601,1925.2,1906.85,1913.48,2037230000
2010-06-21,1939.77,1939.77,1885.2,1895.84,1910700000
2010-06-22,1903.3101,1917.26,1877.97,1880.54,1934450000
2010-06-23,1883.97,1889.73,1859.05,1874.42,1929450000
2010-06-24,1868.47,1871.13,1839.3199,1844.59,2064360000
2010-06-25,1848.8199,1857.3101,1829.3,1838.52,3540350000
2010-06-28,1843.27,1852.66,1823.51,1836,1876740000
2010-06-29,1805.55,1807.09,1752.5601,1764.0601,2827090000
2010-06-30,1761.98,1776.61,1734.9,1739.14,2221560000
2010-07-01,1741.9301,1747.25,1700.04,1734.41,2717070000
2010-07-02,1736.25,1742.36,1712.92,1728.34,1672320000
2010-07-06,1752.98,1763.88,1719.2,1734.6801,2173030000
2010-07-07,1739.01,1790.1801,1736.99,1789.72,2199500000
2010-07-08,1801.55,1805.83,1777.4399,1798.3101,2034030000
2010-07-09,1797.04,1815.24,1793,1814.79,1592610000
2010-07-12,1814.49,1831.62,1808.7,1821.03,1767970000
2010-07-13,1835.02,1851.25,1822.25,1845.03,2278480000
2010-07-14,1847.92,1863.52,1840.62,1853.41,2213010000
2010-07-15,1849.24,1860.35,1830.7,1856.24,2011600000
2010-07-16,1845.5,1850.73,1802.54,1803.48,2195150000
2010-07-19,1807.99,1822.71,1794.5601,1819.28,1735090000
2010-07-20,1789.9301,1841.16,1784.55,1840.67,1933270000
2010-07-21,1859.6,1859.85,1813.28,1817.3,2222030000
2010-07-22,1842.38,1870.41,1842.38,1863.1,2213220000
