Date,Dividend,Split
2001-03-27,6.5,
2001-09-25,6.5,
2002-03-26,6.5,
2002-09-25,5,
2003-03-26,5,
2003-09-25,6.5,
2004-03-26,13.5,
2004-09-27,10,
2005-03-28,14,
2005-09-27,12,
2006-03-28,18,
2006-09-26,15,
2007-03-27,19,
2007-09-25,17,
2008-03-26,25,
2008-09-25,18,
2009-03-26,7,
2009-09-25,7,
2010-03-29,10,
2010-09-28,14,
2011-03-29,16,
2011-09-28,14,
2012-03-28,14,
2012-09-26,14,
2013-03-27,23,
2013-09-26,25,
2014-03-27,28,
2014-09-26,31,
2015-03-27,40,
2015-09-28,34,
2016-03-29,34,
2016-09-28,34,
2017-03-29,34,
2017-09-27,38,
2018-03-28,38,
2018-09-26,42,
2019-03-27,42,
2019-09-27,42,
2020-03-30,42,
2020-09-29,42,
2021-03-30,42,
2021-09-29,46,
2022-03-30,46,
2022-09-29,49,
2023-03-30,49,
2023-09-28,52,
2024-03-28,52,
2024-09-27,52,
2025-03-28,52,
2025-09-29,52,
2026-03-30,52,
