Date,Dividend,Split,DividendRaw
1995-03-09,0.072283,,
1995-06-12,0.072283,,
1995-09-11,0.072283,,
1995-12-20,0.072283,,
1996-03-11,0.072283,,
1996-06-10,0.072283,,
1996-09-06,0.072283,,
1996-10-16,,1.48721,
1996-12-16,0.1075,,
1997-03-10,0.1075,,
1997-06-09,0.1075,,
1997-09-08,0.1075,,
1997-12-08,0.1075,,
1998-03-09,0.05,,
1998-06-08,0.05,,
1998-09-04,0.05,,
1998-12-07,0.05,,
1999-03-08,0.05,,
1999-06-07,0.05,,
1999-09-03,0.05,,
1999-12-06,0.05,,
2000-03-13,0.05,,
2000-06-12,0.05,,
2000-09-11,0.05,,
2000-12-11,0.05,,
2001-03-12,0.05,,
2001-06-11,0.05,,
2001-09-10,0.05,,
2001-12-10,0.05,,
2002-03-11,0.05,,
2002-06-10,0.05,,
2002-09-09,0.05,,
2002-12-09,0.0575,,
2003-03-10,0.0575,,
2003-06-09,0.0575,,
2003-09-08,0.0575,,
2003-12-08,0.075,,
2004-03-08,0.075,,
2004-06-07,0.075,,
2004-09-03,0.075,,
2004-12-06,0.075,,
2005-03-07,0.075,,
2005-06-06,0.075,,
2005-09-12,0.075,,
2005-12-12,0.075,,
2006-03-06,0.075,,
2006-05-26,0.075,,
2006-08-29,0.075,,
2006-11-28,0.075,,
2007-02-26,0.0875,,
2007-05-25,0.0875,,
2007-08-28,0.0875,,
2007-11-27,0.11,,
2008-03-10,0.11,,
2008-05-29,,2,
2008-06-04,0.11,,
2008-08-27,0.135,,
2008-11-26,0.135,,
2009-02-25,0.135,,
2009-05-27,0.135,,
2009-08-27,0.135,,
2009-11-25,0.135,,
2010-02-24,0.135,,
2010-05-26,0.165,,
2010-08-27,0.165,,
2010-11-26,0.19,,
2011-02-24,0.19,,
2011-05-26,0.2375,,
2011-08-29,0.2375,,
2011-11-28,0.3,,
2012-02-27,0.3,,
2012-05-29,0.3,,
2012-08-29,0.3,,
2012-11-28,0.345,,
2013-02-26,0.345,,
2013-05-29,0.345,,
2013-08-28,0.395,,
2013-11-29,0.395,,
2014-02-26,0.455,,
2014-06-09,,2,
2014-06-12,0.455,,
2014-08-27,0.5,,
2014-11-28,0.5,,
2015-02-25,0.55,,
2015-05-27,0.55,,
2015-08-27,0.55,,
2015-11-25,0.55,,
2016-02-25,0.55,,
2016-05-26,0.55,,
2016-08-29,0.55,,
2016-11-28,0.605,,
2017-02-24,0.605,,
2017-05-26,0.605,,
2017-08-29,0.605,,
2017-11-29,0.665,,
2018-02-27,0.73,,
2018-05-30,0.73,,
2018-08-30,0.8,,
2018-11-29,0.8,,
2019-02-27,0.88,,
2019-05-30,0.88,,
2019-08-29,0.97,,
2019-11-27,0.97,,
2020-02-27,0.97,,
2020-05-28,0.97,,
2020-08-28,0.97,,
2020-11-27,0.97,,
2021-02-25,0.97,,
2021-05-27,1.07,,
2021-08-30,1.07,,
2021-12-17,1.18,,
2022-02-25,1.18,,
2022-05-27,1.3,,
2022-08-30,1.3,,
2022-12-16,1.3,,
2023-02-27,1.3,,
2023-05-30,1.3,,
2023-08-30,1.3,,
2023-12-07,1.3,,
2024-02-28,1.3,,
2024-05-31,1.3,,
2024-08-30,1.34,,
2024-12-09,1.34,,
2025-02-28,1.34,,
2025-05-30,1.34,,
2025-08-29,1.38,,
2025-12-05,1.38,,
2026-02-27,1.38,,
2026-05-29,1.38,,
2026-08-31,1.42,,
