Date,Dividend,Split,DividendRaw
1995-03-06,0.065,,
1995-06-06,0.065,,
1995-09-06,0.065,,
1995-12-06,0.0775,,
1996-03-07,0.07625,,
1996-06-06,0.0775,,
1996-09-06,0.0775,,
1996-12-06,0.09,,
1996-12-10,,2,
1997-03-06,0.09,,
1997-06-06,0.09,,
1997-09-08,0.09,,
1997-12-08,0.105,,
1998-03-06,0.105,,
1998-06-08,0.105,,
1998-09-08,0.105,,
1998-12-08,0.105,,
1999-03-08,0.105,,
1999-06-08,0.12,,
1999-09-08,0.12,,
1999-12-08,0.0675,,
1999-12-10,,2,
2000-03-08,0.135,,
2000-06-07,0.135,,
2000-09-06,0.135,,
2000-12-06,0.155,,
2001-03-07,0.155,,
2001-06-06,0.155,,
2001-09-06,0.155,,
2001-12-06,0.17,,
2002-03-06,0.17,,
2002-06-06,0.17,,
2002-09-06,0.17,,
2002-12-06,0.17,,
2003-03-06,0.17,,
2003-06-06,0.17,,
2003-09-08,0.17,,
2003-12-08,0.19,,
2004-03-08,0.19,,
2004-06-08,0.19,,
2004-09-08,0.19,,
2004-12-08,0.21,,
2005-03-08,0.21,,
2005-06-08,0.21,,
2005-09-07,0.21,,
2005-12-07,0.23,,
2006-03-08,0.23,,
2006-06-07,0.23,,
2006-09-06,0.23,,
2006-12-06,0.25,,
2007-03-07,0.25,,
2007-06-06,0.25,,
2007-09-06,0.25,,
2007-12-06,0.28,,
2008-03-06,0.28,,
2008-06-06,0.28,,
2008-09-08,0.28,,
2008-12-08,0.28,,
2009-03-06,0.28,,
2009-06-08,0.28,,
2009-09-08,0.28,,
2009-12-08,0.28,,
2010-03-08,0.28,,
2010-06-08,0.28,,
2010-09-08,0.28,,
2010-12-08,0.28,,
2011-03-08,0.28,,
2011-06-08,0.28,,
2011-09-07,0.28,,
2011-12-07,0.28,,
2012-03-07,0.28,,
2012-06-06,0.3,,
2012-09-05,0.3,,
2012-12-05,0.3,,
2013-03-06,0.3,,
2013-06-05,0.31,,
2013-09-04,0.31,,
2013-12-04,0.31,,
2014-03-05,0.31,,
2014-06-04,0.33,,
2014-09-03,0.33,,
2014-12-03,0.33,,
2015-03-04,0.33,,
2015-06-03,0.36,,
2015-09-02,0.36,,
2015-12-02,0.36,,
2016-03-02,0.36,,
2016-06-01,0.36,,
2016-08-31,0.38,,
2016-11-30,0.38,,
2017-03-01,0.38,,
2017-05-31,0.38,,
2017-08-30,0.42,,
2017-11-30,0.42,,
2018-03-08,0.42,,
2018-06-07,0.42,,
2018-09-13,0.55,,
2018-12-13,0.55,,
2019-03-07,0.6,,
2019-06-13,0.6,,
2019-09-12,0.7,,
2019-12-12,0.7,,
2020-03-12,0.7,,
2020-06-11,0.7,,
2020-09-10,0.7,,
2020-12-10,0.7,,
2021-03-11,0.7,,
2021-06-10,0.7,,
2021-09-09,0.7,,
2021-12-09,0.7,,
2022-03-10,0.7,,
2022-06-09,0.7,,
2022-09-08,0.75,,
2022-12-08,0.75,,
2023-03-09,0.75,,
2023-06-08,0.75,,
2023-09-07,0.75,,
2023-12-07,0.75,,
2024-03-07,0.75,,
2024-06-07,0.75,,
2024-09-06,0.75,,
2024-12-06,0.75,,
2025-03-14,0.75,,
2025-06-06,0.75,,
2025-09-05,0.8,,
2025-12-05,0.8,,
2026-03-06,0.8,,
2026-06-05,0.8,,
2026-09-04,0.88,,
