Date,Shares
2015-11-05,179469000
2016-02-25,178009000
2016-04-04,177935000
2016-05-05,177714000
2016-08-04,177902000
2016-11-03,178215000
2017-02-21,178215000
2017-03-28,178191008
2017-05-03,178191008
2017-08-03,180599008
2018-11-13,180599008
2018-11-14,180599008
2018-11-15,180599008
2018-11-19,180599008
2018-11-21,180599008
2018-11-22,180599008
2018-11-26,180599008
2018-11-28,180599008
2018-11-29,180599008
2018-12-02,180599008
2018-12-03,180599008
2018-12-04,180599008
2018-12-06,180599008
2018-12-07,180599008
2018-12-09,180599008
2018-12-10,180599008
2018-12-11,180599008
2018-12-12,180599008
2018-12-14,180599008
2018-12-16,180599008
2018-12-17,180599008
2018-12-19,180599008
2018-12-21,180599008
2018-12-30,180599008
2018-12-31,180599008
2019-01-05,180599008
2019-01-07,180599008
2019-01-09,180599008
2019-01-10,180599008
2019-01-12,180599008
2019-01-14,180599008
2019-01-16,180599008
2019-01-17,180599008
2019-01-20,180599008
2019-01-22,180599008
2019-01-24,180599008
2019-01-25,180599008
2019-01-26,180599008
2019-01-28,180599008
2019-01-30,180599008
2019-02-04,180599008
2019-02-07,180599008
2019-02-10,180599008
2019-02-13,180599008
2019-02-15,180599008
2019-02-17,180599008
2019-02-18,180599008
2019-02-20,180599008
2019-02-28,180752000
2019-03-01,180752000
2019-03-07,180752000
2019-03-08,180752000
2019-03-10,180752000
2019-03-11,180752000
2019-03-14,180752000
2019-03-17,180752000
2019-03-26,180752000
2019-03-29,180511008
2019-04-01,180511008
2019-04-05,180511008
2019-04-10,180511008
2019-04-14,180511008
2019-04-16,180511008
2019-04-17,180511008
2019-04-18,180511008
2019-04-21,180511008
2019-04-22,180511008
2019-04-29,180511008
2019-04-30,180511008
2019-05-02,180511008
2019-05-05,180519008
2019-05-06,180519008
2019-05-09,180519008
2019-05-10,180519008
2019-05-12,180519008
2019-05-20,180519008
2019-05-22,180519008
2019-05-23,180519008
2019-05-28,180519008
2019-05-29,180519008
2019-06-03,180519008
2019-06-04,180519008
2019-06-05,180519008
2019-06-06,180519008
2019-06-10,180519008
2019-06-11,180519008
2019-06-12,180519008
2019-06-17,180519008
2019-06-19,180519008
2019-06-21,180519008
2019-06-23,180519008
2019-06-24,180519008
2019-06-26,179902000
2019-06-27,178048000
2019-07-03,180432992
2019-07-04,178048000
2019-07-05,176319008
2019-07-06,178048000
2019-07-11,178680000
2019-07-12,176188000
2019-07-13,178048000
2019-07-24,176874000
2019-07-25,178048000
2019-08-02,180652992
2019-08-05,180236992
2019-08-06,180652992
2019-08-07,183643008
2019-08-08,185459008
2019-08-09,183714000
2019-08-10,180652992
2019-08-30,179428000
2019-09-02,178836992
2019-09-04,180652992
2019-09-06,181780992
2019-09-09,182980992
2019-09-11,190356000
2019-09-12,181280992
2019-09-13,180652992
2019-09-20,181931008
2019-09-21,180652992
2019-10-04,179806000
2019-10-08,182407008
2019-10-09,180652992
2019-10-21,180638000
2019-10-22,180652992
2019-11-01,180776000
2019-11-05,181498000
2019-11-06,185624992
2019-11-07,184887008
2019-11-08,183095008
2019-11-09,180776000
2019-11-14,183204992
2019-11-15,182199008
2019-11-16,180776000
2020-01-08,179952992
2020-01-09,179652992
2020-01-10,180387008
2020-01-11,181514000
2020-01-12,180776000
2020-01-13,183882000
2020-01-14,180776000
2020-02-07,180682000
2020-02-08,180776000
2020-02-12,180950000
2020-02-13,181256992
2020-02-14,182440992
2020-02-15,180776000
2020-02-20,180975008
2020-04-02,181020000
2020-05-08,181023008
2020-05-21,180376992
2020-05-22,181023008
2020-08-07,181204000
2020-08-28,181204000
2020-09-05,183328000
2020-09-21,181204000
2020-11-06,181272000
2020-11-26,181272000
2021-01-09,175671008
2021-02-03,181272000
2021-02-26,181439008
2021-03-11,182038000
2021-03-13,181439008
2021-03-17,178830000
2021-03-30,179488992
2021-03-31,181467008
2021-04-01,177751008
2021-04-07,180552992
2021-04-08,181312992
2021-04-23,180984000
2021-04-24,183335008
2021-04-27,181467008
2021-05-05,181468992
2021-06-17,185271008
2021-06-24,185334000
2021-06-25,181468992
2021-08-04,181496000
2021-08-24,183388000
2021-10-14,181646000
2021-10-16,181496000
2021-11-04,181538000
2022-02-12,181538000
2022-02-18,181724992
2022-02-23,181724992
2022-03-31,181752992
2022-04-27,181752992
2022-04-29,181752992
2022-05-03,181752992
2022-07-31,181786000
2022-08-02,181786000
2022-09-01,181786000
2022-09-02,178150000
2022-11-05,181828000
2022-11-08,183144992
2022-11-09,181828000
2022-12-31,184643008
2023-01-01,181828000
2023-02-17,181859008
2023-03-03,181967008
2023-03-04,194616992
2023-03-07,194311008
2023-03-18,195768992
2023-03-21,194616992
2023-03-30,194643008
2023-04-01,195443008
2023-04-04,196048000
2023-04-05,196904992
2023-04-07,194643008
2023-04-21,195440000
2023-04-22,194643008
2023-04-25,194643008
2023-04-27,194643008
2023-04-29,194644000
2023-05-04,194976000
2023-05-06,194644000
2023-06-14,194644000
2023-07-12,197315008
2023-07-13,194644000
2023-08-21,194668992
2023-10-04,199244000
2023-10-11,194668992
2023-10-13,201068000
2023-10-14,194668992
2023-10-17,194668992
2023-10-18,194668992
2023-10-19,194668992
2023-10-25,194668992
2023-10-31,194668992
2023-11-01,194668992
2023-11-02,194704992
2023-11-03,194704992
2023-11-04,194704992
2023-11-07,194704992
2023-11-08,195810000
2023-11-09,194704992
2023-11-10,194704992
2023-11-11,194704992
2023-11-17,194704992
2023-11-18,194704992
2023-11-29,194704992
2023-12-05,194704992
2023-12-06,194704992
2023-12-08,194704992
2023-12-09,194704992
2023-12-15,195559008
2023-12-16,194704992
2023-12-19,194704992
2023-12-21,194704992
2023-12-22,194704992
2023-12-23,194704992
2024-01-05,194704992
2024-01-06,194704992
2024-01-09,194704992
2024-01-11,194704992
2024-01-17,194704992
2024-01-20,194704992
2024-01-27,194704992
2024-01-30,194704992
2024-02-02,194704992
2024-02-03,194704992
2024-02-06,194704992
2024-02-09,194704992
2024-02-10,194704992
2024-02-14,194704992
2024-02-15,194704992
2024-02-16,194755008
2024-02-22,194755008
2024-02-24,194755008
2024-02-27,194755008
2024-02-29,194755008
2024-03-01,194755008
2024-03-05,194755008
2024-03-09,194755008
2024-03-12,194755008
2024-03-16,196983008
2024-03-20,194755008
2024-03-21,194755008
2024-03-22,194755008
2024-03-26,194755008
2024-03-27,194755008
2024-03-28,194822000
2024-04-04,194822000
2024-04-16,194822000
2024-04-17,194822000
2024-05-03,194823008
2024-05-04,194823008
2024-05-07,194823008
2024-05-09,194823008
2024-05-11,194823008
2024-05-14,194823008
2024-05-15,195774000
2024-05-16,194823008
2024-05-18,194823008
2024-05-21,194823008
2024-05-23,194823008
2024-05-24,202624992
2024-05-25,194823008
2024-05-31,194823008
2024-06-07,194823008
2024-06-12,194823008
2024-06-13,194823008
2024-06-15,194823008
2024-06-21,195136992
2024-06-26,194823008
2024-06-28,194823008
2024-06-29,194823008
2024-07-03,194823008
2024-07-04,194823008
2024-07-06,194823008
2024-07-10,194823008
2024-07-12,194823008
2024-07-13,194823008
2024-07-18,194823008
2024-07-19,194823008
2024-07-20,194823008
2024-07-24,194823008
2024-07-30,194823008
2024-07-31,194823008
2024-08-01,194863008
2024-08-02,194863008
2024-08-03,194863008
2024-08-06,194863008
2024-08-08,194863008
2024-08-09,194863008
2024-08-10,198191008
2024-08-13,194863008
2024-08-15,194863008
2024-08-16,194863008
2024-08-17,194863008
2024-08-23,194863008
2024-08-24,194863008
2024-08-28,194863008
2024-08-29,194863008
2024-08-30,194863008
2024-09-07,195635008
2024-09-10,194863008
2024-09-11,194863008
2024-09-12,194863008
2024-09-18,194863008
2024-09-20,194863008
2024-09-21,194863008
2024-09-24,194863008
2024-09-28,194863008
2024-10-01,194863008
2024-10-02,194863008
2024-10-03,194863008
2024-10-04,196776000
2024-10-05,197747008
2024-10-08,194863008
2024-10-09,194863008
2024-10-12,194863008
2024-10-14,194863008
2024-10-15,194863008
2024-10-18,194863008
2024-10-24,194863008
2024-10-25,198096992
2024-10-29,199152992
2024-10-30,195020992
2024-10-31,194894000
2024-11-01,194894000
2024-11-02,194894000
2024-11-05,194894000
2024-11-06,194894000
2024-11-07,200044000
2024-11-09,194894000
2024-11-12,194894000
2024-11-13,194894000
2024-11-15,194894000
2024-11-16,194894000
2024-11-20,194894000
2024-11-21,194894000
2024-11-23,194894000
2024-11-30,196844000
2024-12-03,194894000
2024-12-04,197074000
2024-12-06,194894000
2024-12-10,194894000
2024-12-14,194894000
2024-12-18,194894000
2024-12-20,194894000
2024-12-24,194894000
2024-12-25,194894000
2024-12-27,194894000
2024-12-28,194894000
2024-12-31,194894000
2025-01-01,194894000
2025-01-07,194894000
2025-01-11,194894000
2025-01-14,194894000
2025-01-15,194894000
2025-01-23,194894000
2025-01-24,194894000
2025-01-28,194894000
2025-01-29,194894000
2025-01-31,194894000
2025-02-04,194894000
2025-02-06,194894000
2025-02-08,197264992
2025-02-12,194894000
2025-02-13,194894000
2025-02-14,194894000
2025-02-15,196771008
2025-02-19,194894000
2025-02-20,194894000
2025-02-21,194947008
2025-02-26,194947008
2025-02-27,198108000
2025-02-28,194947008
2025-03-01,194947008
2025-03-04,194947008
2025-03-05,194947008
2025-03-07,194947008
2025-03-12,194947008
2025-03-13,194947008
2025-03-18,194947008
2025-03-22,194947008
2025-03-25,194947008
2025-03-26,195704000
2025-03-27,194947008
2025-03-28,194947008
2025-03-29,195011008
2025-04-01,195011008
2025-04-03,195011008
2025-04-04,195011008
2025-04-11,195011008
2025-04-12,195011008
2025-04-16,195011008
2025-04-17,195011008
2025-04-22,196694000
2025-04-23,195011008
2025-04-24,195011008
2025-04-26,197815008
2025-04-29,195011008
2025-04-30,195011008
2025-05-01,195011008
2025-05-02,195012000
2025-05-03,195012000
2025-05-06,195012000
2025-05-13,195012000
2025-05-15,195012000
2025-05-16,195012000
2025-05-17,195012000
2025-05-20,195012000
2025-05-21,195012000
2025-05-23,195012000
2025-05-24,195012000
2025-05-27,195652000
2025-05-28,195012000
2025-05-29,195012000
2025-05-31,195012000
2025-06-03,195012000
2025-06-04,195012000
2025-06-05,195012000
2025-06-06,195012000
2025-06-07,195012000
2025-06-10,195346000
2025-06-13,195012000
2025-06-14,195012000
2025-06-16,196358000
2025-06-17,195012000
2025-06-18,195012000
2025-06-19,195012000
2025-06-26,195012000
2025-06-27,197308000
2025-06-28,195719008
2025-07-02,195012000
2025-07-03,195012000
2025-07-08,195136992
2025-07-11,196222000
2025-07-17,195012000
2025-07-18,195012000
2025-07-19,195012000
2025-07-24,195012000
2025-07-25,195012000
2025-07-30,195012000
2025-07-31,195012000
2025-08-01,195099008
2025-08-02,195099008
2025-08-05,195099008
2025-08-08,195099008
2025-08-12,195099008
2025-08-13,195099008
2025-08-14,195099008
2025-08-16,195099008
2025-08-22,195099008
2025-08-27,195099008
2025-08-29,197583008
2025-08-30,195099008
2025-09-03,195099008
2025-09-05,195099008
2025-09-09,195099008
2025-09-10,195099008
2025-09-11,195099008
2025-09-12,195099008
2025-09-13,195099008
2025-09-17,195098566
2025-09-20,195575262
2025-09-23,195098566
2025-09-24,195098566
2025-09-25,195098566
2025-09-26,195098566
2025-09-30,195098566
2025-10-02,195098566
2025-10-06,195098566
2025-10-08,195098566
2025-10-10,195098566
2025-10-11,195098566
2025-10-14,195098566
2025-10-15,195098566
2025-10-18,195098566
2025-10-24,196462699
2025-10-25,195098566
2025-10-27,200188463
2025-10-28,195098566
2025-10-30,195123565
2025-11-01,195123565
2025-11-04,195123565
2025-11-07,195123565
2025-11-11,195123565
2025-11-12,195123565
2025-11-13,195123565
2025-11-14,195123565
2025-11-15,195123565
2025-11-17,195123565
2025-12-18,195176834
2026-01-04,195177161
2026-02-24,195208666
2026-03-27,195280114
2026-05-01,195280521
2026-07-31,198728989
