Date,Dividend,Split,DividendRaw
2016-08-10,0.13,,
2016-11-03,0.13,,
2017-02-02,0.13,,
2017-05-04,0.13,,
2017-08-03,0.15,,
2017-11-03,0.15,,
2018-02-02,0.15,,
2018-05-04,0.15,,
2018-08-03,0.21,,
2018-11-02,0.21,,
2019-02-01,0.21,,
2019-05-03,0.21,,
2019-08-02,0.22,,
2019-11-01,0.22,,
2020-02-06,0.22,,
2020-05-01,0.22,,
2020-07-31,0.22,,
2020-10-30,0.22,,
2021-02-04,0.22,,
2021-04-30,0.22,,
2021-07-30,0.22,,
2021-10-29,0.22,,
2022-02-09,0.22,,
2022-04-29,0.22,,
2022-07-29,0.23,,
2022-10-31,0.23,,
2023-02-03,0.23,,
2023-05-01,0.23,,
2023-07-28,0.25,,
2023-10-31,0.25,,
2024-02-02,0.25,,
2024-05-03,0.25,,
2024-08-05,0.25,,
2024-11-04,0.25,,
2025-02-03,0.25,,
2025-05-05,0.3,,
2025-08-05,0.3,,
2025-11-05,0.3,,
2026-02-06,0.3,,
2026-05-05,0.3,,
2026-08-05,0.34,,
