Date,Dividend,Split
2012-11-15,0.029,
2013-02-14,0.438,
2013-05-16,0.438,
2013-08-15,0.453,
2013-11-15,0.469,
2014-02-13,0.485,
2014-05-16,0.502,
2014-08-15,0.52,
2014-11-14,0.546,
2015-02-12,0.6,
2015-05-15,0.645,
2015-08-14,0.693,
2015-11-13,0.745,
2016-02-03,0.801,
2016-05-04,0.817,
2016-08-03,0.826,
2016-11-03,0.826,
2017-02-09,0.826,
2017-05-05,0.826,
2017-08-03,0.826,
2017-11-06,0.826,
2018-02-05,0.826,
2018-05-04,0.826,
2018-08-06,0.826,
2018-11-05,0.826,
2019-02-05,0.826,
2019-05-06,0.826,
2019-08-05,0.826,
2019-11-04,0.826,
2020-02-06,0.826,
2020-05-06,0.826,
2020-08-06,0.826,
2020-11-05,0.826,
2021-02-05,0.826,
2021-05-10,0.826,
2021-08-05,0.826,
2021-11-04,0.826,
2022-02-07,0.826,
2022-05-06,0.826,
2022-08-05,0.826,
2022-11-03,0.826,
2023-02-06,0.826,
2023-05-05,0.842,
2023-08-11,0.842,
2023-10-27,0.842,
2024-02-06,0.842,
2024-05-10,0.876,
2024-08-09,0.876,
2024-11-08,0.876,
2025-02-07,0.887,
2025-05-09,0.898,
2025-08-08,0.909,
2025-10-30,0.92,
2026-02-06,0.932,
2026-05-08,0.99,
2026-08-07,1.002,
