Date,Dividend,Split
1998-11-17,,2
2000-04-03,,2
2005-10-03,,2
2010-08-31,,2
2012-09-05,0.17,
2012-11-16,0.17,
2013-02-14,0.17,
2013-05-17,0.17,
2013-08-16,0.25,
2013-11-15,0.25,
2014-02-14,0.25,
2014-05-16,0.25,
2014-08-19,0.28,
2014-11-18,0.28,
2015-02-10,0.28,
2015-05-19,0.28,
2015-08-18,0.3,
2015-11-17,0.3,
2016-02-09,0.3,
2016-05-17,0.3,
2016-08-16,0.33,
2016-11-08,0.33,
2017-02-07,0.33,
2017-05-09,0.33,
2017-08-15,0.35,
2017-11-08,0.35,
2018-02-07,0.35,
2018-05-09,0.35,
2018-08-15,0.37,
2018-11-07,0.37,
2019-02-06,0.37,
2019-05-08,0.37,
2019-08-14,0.39,
2019-11-06,0.39,
2020-02-12,0.39,
2020-05-13,0.39,
2020-08-19,0.39,
2020-11-10,0.39,
2021-02-10,0.39,
2021-05-12,0.39,
2021-08-18,0.42,
2021-11-09,0.42,
2022-02-09,0.42,
2022-05-11,0.42,
2022-08-17,0.44,
2022-11-09,0.44,
2023-02-08,0.44,
2023-05-10,0.44,
2023-08-16,0.48,
2023-11-08,0.48,
2024-02-07,0.48,
2024-05-08,0.48,
2024-08-15,0.53,
2024-11-07,0.53,
2025-02-13,0.53,
2025-05-08,0.53,
2025-08-14,0.6,
2025-11-13,0.6,
2026-02-12,0.6,
2026-05-14,0.6,
2026-08-20,0.66,
