Date,Dividend,Split,DividendRaw
2000-03-28,3,,
2001-03-27,3,,
2002-03-26,3,,
2003-03-26,3,,
2004-03-26,3,,
2005-03-28,10,,
2006-03-28,18,,
2006-09-26,8,,
2007-03-27,12,,
2007-09-25,10,,
2008-03-26,12,,
2008-09-25,10,,
2009-03-26,2,,
2010-03-29,3,,
2011-03-29,6,,
2011-09-28,3,,
2012-03-28,2,,
2013-03-27,2,,
2013-09-26,4,,
2014-03-27,6,,
2014-09-26,4,,
2015-03-27,7,,
2015-09-28,60,,
2015-10-01,,0.1,
2016-03-29,3,,
2017-03-29,9,,
2017-09-27,6,,
2018-03-28,8,,
2018-09-26,8,,
2019-03-27,8,,
2019-09-27,2,,
2021-03-30,2,,
2021-09-29,14,,
2022-03-30,18,,
2022-09-29,18,,
2023-03-30,18,,
2023-09-28,15,,
2024-03-28,17,,
2024-09-27,16,,
2025-03-28,16,,
2025-09-29,60,5,
2026-03-30,12,,
