Date,Dividend,Split
1995-03-13,0.124184,
1995-06-14,0.124184,
1995-07-12,0.117975,
1995-09-13,0.124184,
1995-12-12,0.124184,
1996-03-13,0.124184,
1996-06-12,0.124184,
1996-07-12,0.124308,1.1
1996-09-12,0.136603,
1996-12-12,0.136603,
1997-03-13,0.136603,
1997-06-12,0.136603,
1997-07-11,0.136739,1.1
1997-09-12,0.150263,
1997-12-12,0.150263,
1998-03-13,0.150263,
1998-06-11,0.150263,
1998-07-13,,1.1
1998-09-14,0.165289,
1998-12-14,0.165289,
1999-03-15,0.165289,
1999-06-14,0.165289,
1999-07-12,,1.1
1999-09-14,0.181818,
1999-12-14,0.181818,
2000-03-14,0.181818,
2000-06-14,0.181818,
2000-07-12,,1.1
2000-09-13,0.2,
2000-12-13,0.2,
2001-03-14,0.2,
2001-06-13,0.2,
2001-09-17,0.16,
2001-12-13,0.16,
2002-03-13,0.16,
2002-06-12,0.16,
2002-09-18,0.16,
2002-12-18,0.16,
2003-03-17,0.16,
2003-06-12,0.16,
2003-09-17,0.175,
2003-12-17,0.175,
2004-03-17,0.175,
2004-06-16,0.175,
2004-09-15,0.2,
2004-12-15,0.2,
2005-03-15,0.2,
2005-06-14,0.215,
2005-09-14,0.215,
2005-12-14,0.215,
2006-03-15,0.25,
2006-06-14,0.25,
2006-09-13,0.25,
2006-12-13,0.25,
2007-03-13,0.265,
2007-06-13,0.265,
2007-09-12,0.265,
2007-12-12,0.265,
2008-03-12,0.265,
2008-06-11,0.133,
2008-09-10,0.133,
2008-12-10,0.133,
2009-03-11,0.01,
2009-06-10,0.01,
2009-09-09,0.01,
2009-12-16,0.01,
2010-03-16,0.01,
2010-06-15,0.01,
2010-09-15,0.01,
2010-12-16,0.01,
2011-03-16,0.01,
2011-06-15,0.01,
2011-09-15,0.04,
2011-12-16,0.04,
2012-03-15,0.04,
2012-06-14,0.04,
2012-09-13,0.04,
2012-12-14,0.04,
2013-03-14,0.04,
2013-06-13,0.05,
2013-09-13,0.05,
2013-12-17,0.05,
2014-03-14,0.05,
2014-06-13,0.05,
2014-09-15,0.05,
2014-12-17,0.06,
2015-03-16,0.06,
2015-06-15,0.06,
2015-09-15,0.06,
2015-12-17,0.07,
2016-03-16,0.07,
2016-06-15,0.07,
2016-09-15,0.07,
2016-12-16,0.08,
2017-03-16,0.08,
2017-06-15,0.08,
2017-09-15,0.08,
2017-12-15,0.11,
2018-03-16,0.11,
2018-06-15,0.11,
2018-09-14,0.14,
2018-12-17,0.14,
2019-03-15,0.14,
2019-06-14,0.14,
2019-09-16,0.15,
2019-12-17,0.15,
2020-03-17,0.15,
2020-06-16,0.15,
2020-09-16,0.15,
2020-12-17,0.15,
2021-03-17,0.15,
2021-06-16,0.15,
2021-09-16,0.15,
2021-12-16,0.155,
2022-03-17,0.155,
2022-06-16,0.155,
2022-09-16,0.155,
2022-12-16,0.155,
2023-03-17,0.155,
2023-06-15,0.155,
2023-09-15,0.155,
2023-12-15,0.155,
2024-03-15,0.155,
2024-06-17,0.155,
2024-09-17,0.155,
2024-12-18,0.155,
2025-03-18,0.155,
2025-06-17,0.155,
2025-09-17,0.155,
2025-12-18,0.155,
2026-03-18,0.155,
2026-06-17,0.155,
2026-09-17,0.155,
