Date,Dividend,Split,DividendRaw
1995-02-06,0.6,,
1995-05-04,0.6,,
1995-08-08,0.6,,
1995-11-08,0.6,,
1996-02-08,0.6,,
1996-05-08,0.6,,
1996-08-07,0.6,,
1996-11-06,0.6,,
1997-02-06,0.6,,
1997-05-07,0.6,,
1997-08-06,0.6,,
1997-11-06,0.6,,
1998-02-06,0.6,,
1998-05-06,0.6,,
1998-08-06,0.6,,
1998-11-06,0.6,,
1999-02-08,0.6,,
1999-05-06,0.6,,
1999-08-06,0.6,,
1999-11-08,0.6,,
2000-02-08,0.6,,
2000-05-08,0.6,,
2000-08-08,0.6,,
2000-11-08,0.6,,
2001-02-07,0.6,,
2001-05-08,0.6,,
2001-08-08,0.6,,
2001-11-07,0.6,,
2002-02-06,0.6,,
2002-05-08,0.6,,
2002-08-07,0.6,,
2002-11-06,0.6,,
2003-02-06,0.6,,
2003-05-07,0.35,,
2003-08-06,0.35,,
2003-11-06,0.35,,
2004-02-06,0.35,,
2004-05-06,0.35,,
2004-08-06,0.35,,
2004-11-08,0.35,,
2005-02-08,0.35,,
2005-05-06,0.35,,
2005-08-08,0.35,,
2005-11-08,0.37,,
2006-02-08,0.37,,
2006-05-08,0.37,,
2006-08-08,0.37,,
2006-11-08,0.39,,
2007-02-07,0.39,,
2007-05-08,0.39,,
2007-08-08,0.39,,
2007-11-07,0.41,,
2008-02-06,0.41,,
2008-05-07,0.41,,
2008-08-06,0.41,,
2008-11-06,0.41,,
2009-02-06,0.41,,
2009-05-06,0.41,,
2009-08-06,0.41,,
2009-11-06,0.41,,
2010-02-08,0.41,,
2010-05-06,0.42,,
2010-08-06,0.42,,
2010-11-08,0.46,,
2011-02-08,0.46,,
2011-05-06,0.46,,
2011-08-08,0.46,,
2011-11-08,0.47,,
2012-02-08,0.47,,
2012-05-08,0.47,,
2012-08-08,0.47,,
2012-11-07,0.47,,
2013-02-06,0.47,,
2013-05-08,0.49,,
2013-08-07,0.49,,
2013-11-06,0.5,,
2014-02-06,0.5,,
2014-05-07,0.5,,
2014-08-06,0.5,,
2014-11-06,0.53,,
2015-02-06,0.53,,
2015-05-06,0.53,,
2015-08-06,0.53,,
2015-11-06,0.56,,
2016-02-08,0.56,,
2016-05-06,0.56,,
2016-08-08,0.56,,
2016-11-08,0.59,,
2017-02-08,0.59,,
2017-05-08,0.59,,
2017-08-08,0.59,,
2017-11-09,0.62,,
2018-02-08,0.62,,
2018-05-09,0.62,,
2018-08-09,0.62,,
2018-11-08,0.67,,
2019-02-07,0.67,,
2019-05-09,0.67,,
2019-08-08,0.67,,
2019-11-07,0.7,,
2020-02-07,0.7,,
2020-05-07,0.7,,
2020-08-07,0.7,,
2020-11-09,0.74,,
2021-02-09,0.74,,
2021-05-07,0.74,,
2021-08-09,0.74,,
2021-11-09,0.78,,
2022-02-09,0.78,,
2022-05-09,0.78,,
2022-08-09,0.78,,
2022-11-09,0.83,,
2023-02-09,0.83,,
2023-05-09,0.83,,
2023-08-09,0.83,,
2023-11-09,0.88,,
2024-02-08,0.88,,
2024-05-09,0.88,,
2024-08-09,0.88,,
2024-11-08,0.93,,
2025-02-10,0.93,,
2025-05-09,0.93,,
2025-08-08,0.93,,
2025-11-10,0.95,,
2026-02-10,0.95,,
2026-05-08,0.95,,
2026-08-10,0.95,,
