Date,Dividend,Split
1995-04-03,0.155,
1995-07-05,0.155,
1995-10-11,0.155,
1996-01-10,0.1725,
1996-04-08,0.1725,
1996-07-08,0.1725,
1996-10-07,0.1725,
1997-01-06,0.1925,
1997-03-18,,2
1997-04-08,0.192,
1997-07-08,0.192,
1997-10-08,0.192,
1997-12-31,0.21,
1998-03-31,2.531,
1998-04-07,0.21,
1998-07-08,0.21,
1998-10-07,0.21,
1999-01-06,0.225,
1999-04-07,0.225,
1999-07-07,0.226,
1999-10-06,0.225,
2000-01-05,0.225,
2000-04-05,0.225,
2000-07-05,0.225,
2000-10-04,0.225,
2001-01-03,0.225,
2001-04-04,0.225,
2001-07-03,0.225,
2001-10-03,0.158,
2002-01-02,0.158,
2002-04-10,0.158,
2002-07-02,0.158,
2002-10-09,0.158,
2002-12-31,0.158,
2003-04-09,0.158,
2003-07-02,0.158,
2003-10-08,0.158,
2003-12-30,0.158,
2004-04-07,0.158,
2004-07-08,0.158,
2004-10-06,0.17,
2004-12-30,0.17,
2005-04-07,0.17,
2005-07-07,0.17,
2005-10-05,0.18,
2005-12-28,0.18,
2006-04-06,0.18,
2006-07-06,0.18,
2006-10-04,0.2,
2006-12-28,0.2,
2007-04-04,0.2,
2007-07-05,0.2,
2007-10-04,0.22,
2007-12-27,0.22,
2008-04-03,0.22,
2008-07-02,0.22,
2008-10-02,0.25,
2008-12-18,0.25,
2009-04-02,0.25,
2009-07-01,0.25,
2009-10-01,0.25,
2009-12-28,0.275,
2010-03-31,0.275,
2010-07-01,0.275,
2010-10-07,0.275,
2010-12-22,0.29,
2011-04-07,0.29,
2011-07-07,0.29,
2011-10-06,0.29,
2011-12-22,0.29,
2012-04-04,0.29,
2012-07-05,0.29,
2012-10-04,0.29,
2012-12-12,0.58,
2013-07-03,0.29,
2013-10-04,0.312,
2014-01-03,0.312,
2014-04-04,0.312,
2014-07-03,0.312,
2014-10-08,0.312,
2015-01-08,0.312,
2015-04-09,0.312,
2015-07-09,0.312,
2015-10-09,0.312,
2016-01-07,0.312,
2016-04-07,0.312,
2016-07-07,0.312,
2016-10-07,0.35,
2017-01-09,0.35,
2017-04-10,0.35,
2017-07-11,0.35,
2017-10-12,0.35,
2018-01-09,0.35,
2018-04-10,0.35,
2018-07-12,0.35,
2018-10-11,0.35,
2019-01-08,0.35,
2019-04-10,0.35,
2019-07-11,0.35,
2019-10-09,0.35,
2020-01-07,0.35,
2020-04-08,0.35,
2020-07-14,0.35,
2020-10-07,0.35,
2021-01-07,0.37,
2021-04-07,0.37,
2021-07-13,0.37,
2021-10-06,0.37,
2022-01-05,0.37,
2022-04-06,0.37,
2022-07-06,0.37,
2022-10-05,0.37,
2023-01-04,0.37,
2023-04-05,0.37,
2023-07-05,0.37,
2023-10-04,0.37,
2024-01-03,0.37,
2024-04-03,0.37,
2024-07-03,0.37,
2024-10-03,0.37,
2025-01-02,0.39,
2025-04-03,0.39,
2025-07-03,0.39,
2025-10-02,0.39,
2026-01-08,0.39,
2026-04-02,0.39,
2026-07-02,0.39,
