Date,Value
2008-03-01,15.25
2008-04-01,15.25
2008-05-01,15.46
2008-06-01,16.0
2008-07-01,16.48
2008-08-01,16.75
2008-09-01,16.75
2008-10-01,16.75
2008-11-01,16.57
2008-12-01,15.63
2009-01-01,14.12
2009-02-01,12.61
2009-03-01,11.03
2009-04-01,10.26
2009-05-01,9.47
2009-06-01,9.03
2009-07-01,8.52
2009-08-01,8.03
2009-09-01,7.58
2009-10-01,7.012
2009-11-01,6.68
2009-12-01,6.5
2010-01-01,6.5
2010-02-01,6.5
2010-03-01,6.5
2010-04-01,6.5
2010-05-01,6.5
2010-06-01,6.5
2010-07-01,6.5
2010-08-01,6.5
2010-09-01,6.38
2010-10-01,6.0
2010-11-01,3.75
2010-12-01,1.63
2011-01-01,1.5
2011-02-01,1.5
2011-03-01,1.5
2011-04-01,1.5
2011-05-01,1.5
2011-06-01,1.5
2011-07-01,1.5
2011-08-01,5.0
2011-09-01,5.0
2011-10-01,5.33
2011-11-01,5.35
2011-12-01,5.0
2012-01-01,5.0
2012-02-01,5.0
2012-03-01,5.0
2012-04-01,5.0
2012-05-01,5.0
2012-06-01,5.0
2012-07-01,5.0
2012-08-01,5.0
2012-09-01,5.0
2012-10-01,5.0
2012-11-01,5.0
2012-12-01,5.0
2013-01-01,4.75
2013-02-01,4.5
2013-03-01,4.5
2013-04-01,4.0
2013-05-01,3.5
2013-06-01,3.5
2013-07-01,3.5
2013-08-01,3.5
2013-09-01,3.5
2013-10-01,3.5
2013-11-01,3.5
2013-12-01,3.5
2014-01-01,8.0
2014-02-01,8.0
2014-03-01,8.0
2014-04-01,8.0
2014-05-01,8.0
2014-06-01,8.0
2014-07-01,7.5
2014-08-01,7.5
2014-09-01,7.5
2014-10-01,7.5
2014-11-01,7.5
2014-12-01,7.5
2015-01-01,7.5
2015-02-01,7.25
2015-03-01,7.25
2015-04-01,7.25
2015-05-01,7.25
2015-06-01,7.25
2015-07-01,7.25
2015-08-01,7.25
2015-09-01,7.25
2015-10-01,7.25
2015-11-01,7.25
2015-12-01,7.25
2016-01-01,7.25
2016-02-01,7.25
2016-03-01,7.25
2016-04-01,7.25
2016-05-01,7.25
2016-06-01,7.25
2016-07-01,7.25
2016-08-01,7.25
2016-09-01,7.25
2016-10-01,7.25
2016-11-01,7.25
2016-12-01,7.25
2017-01-01,7.25
2017-02-01,7.25
2017-03-01,7.25
2017-04-01,7.25
2017-05-01,7.25
2017-06-01,7.25
2017-07-01,7.25
2017-08-01,7.25
2017-09-01,7.25
2017-10-01,7.25
2017-11-01,7.25
2017-12-01,7.25
2018-01-01,7.25
2018-02-01,7.25
2018-03-01,7.25
2018-04-01,7.25
2018-05-01,7.25
2018-06-01,16.25
2018-07-01,16.25
2018-08-01,16.25
2018-09-01,22.5
2018-10-01,22.5
2018-11-01,22.5
2018-12-01,22.5
2019-01-01,22.5
2019-02-01,22.5
2019-03-01,22.5
2019-04-01,22.5
2019-05-01,22.5
2019-06-01,22.5
2019-07-01,18.25
2019-08-01,18.25
2019-09-01,15.0
2019-10-01,12.5
2019-11-01,12.5
2019-12-01,10.5
2020-01-01,9.75
2020-02-01,9.25
2020-03-01,8.25
2020-04-01,7.25
2020-05-01,6.75
2020-06-01,6.75
2020-07-01,6.75
2020-08-01,6.75
2020-09-01,8.75
2020-10-01,8.75
2020-11-01,13.5
2020-12-01,15.5
2021-01-01,15.5
2021-02-01,15.5
2021-03-01,17.5
2021-04-01,17.5
2021-05-01,17.5
2021-06-01,17.5
2021-07-01,17.5
2021-08-01,17.5
2021-09-01,16.5
2021-10-01,14.5
2021-11-01,13.5
2021-12-01,12.5
2022-01-01,12.5
2022-02-01,12.5
2022-03-01,12.5
2022-04-01,12.5
2022-05-01,12.5
2022-06-01,12.5
2022-07-01,12.5
2022-08-01,11.5
2022-09-01,10.5
2022-10-01,9.0
2022-11-01,7.5
2022-12-01,7.5
2023-01-01,7.5
2023-07-01,16.0
2023-08-01,23.5
2024-01-01,43.5
2024-02-01,43.5
2024-03-01,47.0
2024-04-01,47.0
2024-05-01,47.0
2024-06-01,47.0
2024-07-01,47.0
2024-08-01,47.0
2024-09-01,47.0
2024-10-01,47.0
2024-11-01,47.0
2024-12-01,46.0
2025-01-01,43.5
2025-02-01,43.5
2025-03-01,41.0
2025-04-01,44.5
2025-05-01,44.5
2025-06-01,44.5
2025-07-01,41.5
2025-08-01,41.5
2025-09-01,39.0
2025-10-01,38.0
2025-11-01,38.0
2025-12-01,36.5
2026-01-01,35.5
2026-02-01,35.5
2026-03-01,35.5
2026-04-01,35.5
2026-05-01,35.5
2026-06-01,35.5
2026-07-01,35.5
