Date,Value
1991-01-01,34.2
1991-02-01,34.5
1991-03-01,34.7
1991-04-01,34.9
1991-05-01,34.9
1991-06-01,34.7
1991-07-01,35.2
1991-08-01,35.3
1991-09-01,34.9
1991-10-01,34.1
1991-11-01,34.0
1991-12-01,32.4
1992-01-01,31.6
1992-02-01,31.4
1992-03-01,28.9
1992-04-01,27.4
1992-05-01,27.2
1992-06-01,25.3
1992-07-01,19.8
1992-08-01,17.1
1992-09-01,17.9
1992-10-01,17.0
1992-11-01,14.4
1992-12-01,14.7
1993-01-01,14.6
1993-02-01,14.6
1993-03-01,13.7
1993-04-01,10.5
1993-05-01,12.2
1993-06-01,12.6
1993-07-01,16.7
1993-08-01,16.9
1993-09-01,21.9
1993-10-01,24.2
1993-11-01,24.4
1993-12-01,24.3
1994-01-01,23.4
1994-02-01,23.4
1994-03-01,23.6
1994-04-01,24.2
1994-05-01,24.3
1994-06-01,24.9
1994-07-01,27.1
1994-08-01,31.0
1994-09-01,30.4
1994-10-01,29.7
1994-11-01,29.6
1994-12-01,31.6
1995-01-01,31.9
1995-02-01,32.2
1995-03-01,33.0
1995-04-01,33.4
1995-05-01,33.9
1995-06-01,32.8
1995-07-01,32.6
1995-08-01,32.7
1995-09-01,31.8
1995-10-01,30.3
1995-11-01,29.8
1995-12-01,30.1
1996-01-01,29.1
1996-02-01,25.0
1996-03-01,25.0
1996-04-01,24.1
1996-05-01,24.1
1996-06-01,24.0
1996-07-01,23.9
1996-08-01,23.4
1996-09-01,22.5
1996-10-01,22.6
1996-11-01,22.1
1996-12-01,21.7
1997-01-01,21.8
1997-02-01,20.9
1997-03-01,20.7
1997-04-01,20.8
1997-05-01,20.6
1997-06-01,20.5
1997-07-01,19.7
1997-08-01,19.5
1997-09-01,19.4
1997-10-01,19.3
1997-11-01,19.2
1997-12-01,19.2
1998-01-01,19.3
1998-02-01,19.2
1998-03-01,19.0
1998-04-01,19.0
1998-05-01,18.4
1998-06-01,17.4
1998-07-01,17.5
1998-08-01,16.2
1998-09-01,16.6
1998-10-01,18.7
1998-11-01,17.4
1998-12-01,17.2
1999-01-01,15.8
1999-02-01,15.3
1999-03-01,15.3
1999-04-01,15.4
1999-05-01,14.9
1999-06-01,14.7
1999-07-01,14.6
1999-08-01,14.4
1999-09-01,14.0
1999-10-01,14.0
1999-11-01,14.0
1999-12-01,13.41
2000-01-01,12.88
2000-02-01,11.78
2000-03-01,10.97
2000-04-01,11.07
2000-05-01,10.96
2000-06-01,11.07
2000-07-01,10.78
2000-08-01,10.78
2000-09-01,10.92
2000-10-01,11.48
2000-11-01,12.05
2000-12-01,11.92
2001-01-01,11.45
2001-02-01,10.93
2001-03-01,11.11
2001-04-01,11.25
2001-05-01,11.19
2001-06-01,10.85
2001-07-01,11.0
2001-08-01,11.0
2001-09-01,10.82
2001-10-01,10.83
2001-11-01,10.17
2001-12-01,9.8
2002-01-01,8.93
2002-02-01,8.59
2002-03-01,8.58
2002-04-01,8.4
2002-05-01,8.85
2002-06-01,9.42
2002-07-01,9.6
2002-08-01,10.03
2002-09-01,9.88
2002-10-01,9.85
2002-11-01,9.6
2002-12-01,8.77
2003-01-01,6.27
2003-02-01,5.49
2003-03-01,6.87
2003-04-01,6.71
2003-05-01,6.57
2003-06-01,7.66
2003-07-01,9.9
2003-08-01,9.55
2003-09-01,9.53
2003-10-01,9.54
2003-11-01,10.59
2003-12-01,13.15
2004-01-01,12.57
2004-02-01,12.58
2004-03-01,12.25
2004-06-01,11.1
2004-11-01,11.09
2005-02-01,8.45
2005-04-01,7.43
2005-05-01,7.52
2005-07-01,6.5
2005-08-01,6.35
2005-09-01,5.65
2005-10-01,6.15
2005-11-01,6.2
2005-12-01,6.21
2006-01-01,6.02
2006-04-01,6.259231
2006-07-01,6.898207
2006-08-01,7.107937
2006-09-01,7.877551
2006-10-01,8.2
2006-12-01,8.2
2007-01-01,8.15
2007-03-01,8.1
2007-04-01,8.2
2007-06-01,8.016667
2007-07-01,7.868636
2007-08-01,7.83
2007-09-01,7.71978
2007-10-01,7.601034
2007-11-01,7.507463
2007-12-01,7.633333
2008-01-01,7.783333
2008-03-01,8.208771
2008-04-01,8.537778
2008-05-01,8.4
2008-06-01,8.87
2008-07-01,8.991903
2008-08-01,8.326087
2008-09-01,8.617857
2008-10-01,8.945892
2008-11-01,11.347249
2008-12-01,11.182612
2009-01-01,9.8
2009-04-01,9.558407
2009-05-01,11.3
2009-06-01,10.569606
2009-07-01,9.986838
2009-08-01,9.020353
2009-09-01,8.779513
2009-10-01,7.33668
2009-11-01,7.561279
2009-12-01,7.474395
2010-01-01,6.7803
2010-02-01,6.5905
2010-03-01,6.649
2010-04-01,6.1355
2010-05-01,6.23
2010-06-01,5.4332
2010-07-01,6.1748
2010-08-01,5.8163
2010-09-01,6.4057
2010-10-01,5.8965
2010-11-01,5.8669
2010-12-01,6.1743
2011-01-01,6.132
2011-02-01,6.9338
2011-03-01,6.6355339
2011-04-01,6.07922943
2011-05-01,6.87587459
2011-06-01,6.2728
2011-07-01,6.74375
2011-08-01,7.1167
2011-09-01,6.1938
2011-10-01,6.1786
2011-11-01,7.25
2011-12-01,6.5
2012-01-01,8.5434
2012-02-01,8.8346
2012-04-01,8.19
2012-05-01,8.2237
2012-07-01,8.0
2012-08-01,7.7727
2012-10-01,6.8419
2013-01-01,5.7957
2013-04-01,4.5674
2013-05-01,4.7113
2013-06-01,4.48
2013-07-01,4.3558
2013-08-01,3.9235
2013-10-01,3.6006
2013-11-01,3.3335
2013-12-01,2.9968
2014-01-01,2.9924
2014-02-01,2.9893
2014-03-01,3.245
2014-04-01,2.9353
2014-05-01,2.5497
2014-06-01,2.86
2014-07-01,2.2943
2014-08-01,2.061
2014-09-01,1.9832
2014-10-01,1.9084
2014-11-01,2.04
2014-12-01,2.0641
2015-01-01,1.9788
2015-02-01,1.8506
2015-03-01,1.8224
2015-04-01,1.644
2015-05-01,1.4201
2015-06-01,1.575
2015-07-01,1.2598
2015-08-01,1.1442
2015-09-01,1.2856
2015-10-01,1.3185
2015-11-01,1.2489
2015-12-01,1.3476
2016-01-01,1.1855
2016-02-01,1.3377
2016-03-01,1.1871
2016-04-01,1.1846
2016-05-01,0.9769
2016-06-01,0.927
2016-07-01,0.889
2016-08-01,0.7529
2016-09-01,0.7976
2016-10-01,0.86
2016-11-01,0.673
2016-12-01,0.6565
2017-01-01,0.2265
2017-02-01,0.3004
2017-03-01,0.3418
2017-04-01,0.2476
2017-05-01,0.2168
2017-06-01,0.2498
2017-07-01,0.5305
2017-08-01,0.2133
2017-09-01,0.1354
2017-10-01,0.0456
2017-11-01,0.0548
2017-12-01,0.0644
2018-01-01,0.0391
2018-02-01,0.0265
2018-03-01,0.0437
2018-04-01,0.073
2018-05-01,0.0838
2018-06-01,0.1954
2018-07-01,0.2526
2018-08-01,0.1327
2018-09-01,0.1624
2018-10-01,0.1366
2018-11-01,0.1193
2018-12-01,0.1281
2019-01-01,0.1313
2019-02-01,0.1836
2019-03-01,0.1297
2019-04-01,0.1374
2019-05-01,0.1636
2019-06-01,0.2505
2019-07-01,0.2571
2019-08-01,0.2698
2019-09-01,0.1923
2019-10-01,0.1995
2019-11-01,0.172
2019-12-01,0.1535
2020-01-01,0.1792
2020-02-01,0.4435
2020-03-01,0.4876
2020-04-01,1.0886
2020-05-01,0.9251
2020-06-01,0.8917
2020-07-01,0.6929
2020-08-01,0.6047
2020-09-01,0.8443
2020-10-01,0.7505
2020-11-01,0.7426
2020-12-01,0.7764
2021-01-01,0.7488
2021-02-01,0.8216
2021-03-01,0.7619
2021-04-01,0.7501
2021-05-01,0.8768
2021-06-01,0.8485
2021-07-01,0.0
2021-08-01,1.5576
2021-09-01,1.7411
2021-10-01,2.0029
2021-11-01,2.5767
2021-12-01,3.7207
2022-01-01,4.0645
2022-02-01,4.4217
2022-03-01,5.9598
2022-04-01,6.3588
2022-05-01,6.5677
2022-06-01,7.4718
2022-07-01,11.0891
2022-08-01,11.9617
2022-09-01,13.1012
2022-10-01,16.7051
2022-11-01,15.5245
2022-12-01,16.4548
2023-01-01,16.6938
2023-02-01,17.0341
2023-03-01,15.8257
2023-04-01,17.1161
2023-05-01,14.8287
2023-06-01,15.9426
2023-07-01,10.3116
2023-08-01,13.9097
2023-09-01,13.4219
2023-10-01,8.562
2023-11-01,9.4447
2023-12-01,10.5735
2024-01-01,7.0533
2024-02-01,8.3952
2024-03-01,8.3762
2024-04-01,7.9571
2024-05-01,7.4041
2024-06-01,7.0258
2024-07-01,6.7942
2024-08-01,6.7282
2024-09-01,6.9631
2024-10-01,6.4723
2024-11-01,6.6044
2024-12-01,6.4943
2025-01-01,6.5
2025-02-01,6.5
2025-03-01,6.4717
2025-04-01,6.5
2025-05-01,6.5
2025-06-01,6.5058
2025-07-01,6.5
2025-08-01,6.6085
2025-09-01,6.6377
2025-10-01,6.5
2025-11-01,6.5415
2025-12-01,6.7806
2026-01-01,6.4414
2026-02-01,6.5895
2026-03-01,6.396
2026-04-01,6.3576
2026-05-01,6.1801
2026-06-01,5.9843
2026-07-01,5.7025
2026-08-01,5.3939
