Date,Shares
2015-11-06,257600000
2016-02-05,256544000
2016-02-25,255766000
2016-03-21,255767000
2016-05-06,256513000
2016-07-29,256570000
2016-11-03,256739000
2017-02-03,257052000
2017-02-24,257052000
2017-03-20,256670000
2017-05-05,251778000
2017-08-04,246550000
2018-11-13,243534000
2018-11-14,243534000
2018-11-15,243534000
2018-11-19,243534000
2018-11-21,243534000
2018-11-22,243534000
2018-11-26,243534000
2018-11-28,243534000
2018-11-29,243534000
2018-12-02,243534000
2018-12-03,243534000
2018-12-04,243534000
2018-12-06,243534000
2018-12-07,243534000
2018-12-10,243534000
2018-12-11,243534000
2018-12-12,243534000
2018-12-14,243534000
2018-12-16,243534000
2018-12-17,243534000
2018-12-19,243534000
2018-12-21,243534000
2018-12-30,380777984
2019-01-05,380777984
2019-01-07,380777984
2019-01-09,380777984
2019-01-10,380777984
2019-01-12,380777984
2019-01-14,380777984
2019-01-16,380777984
2019-01-17,380777984
2019-01-20,380777984
2019-01-22,380777984
2019-01-23,380777984
2019-01-25,380777984
2019-01-26,380777984
2019-01-28,380777984
2019-01-29,380777984
2019-01-30,380777984
2019-02-04,380924000
2019-02-07,380924000
2019-02-10,379824000
2019-02-13,379824000
2019-02-16,379824000
2019-02-17,379824000
2019-02-28,379824000
2019-03-08,380059008
2019-03-10,380059008
2019-03-12,380059008
2019-03-15,380059008
2019-03-17,380059008
2019-03-18,380059008
2019-03-26,380059008
2019-03-27,380059008
2019-03-30,380059008
2019-04-01,380059008
2019-04-06,380059008
2019-04-09,380059008
2019-04-14,380059008
2019-04-15,380059008
2019-04-17,380059008
2019-04-19,380059008
2019-04-21,380059008
2019-04-29,380059008
2019-05-02,380059008
2019-05-03,380059008
2019-05-05,379457984
2019-05-06,379457984
2019-05-09,379457984
2019-05-10,379457984
2019-05-12,379457984
2019-05-13,379457984
2019-05-19,379457984
2019-05-21,379457984
2019-05-22,379457984
2019-05-24,379457984
2019-05-28,379457984
2019-06-01,379457984
2019-06-03,379457984
2019-06-05,379457984
2019-06-07,379457984
2019-06-10,379457984
2019-06-11,379457984
2019-06-17,379457984
2019-06-18,379457984
2019-06-19,379457984
2019-06-20,379457984
2019-06-21,379457984
2019-06-22,379457984
2019-06-23,379457984
2019-06-24,379457984
2019-06-27,379457984
2019-07-04,372504992
2019-07-06,379457984
2019-08-09,384252000
2019-08-10,377608992
2019-08-15,356910016
2019-08-22,380398016
2019-08-23,377608992
2019-08-30,365104992
2019-09-02,361619008
2019-09-03,377608992
2019-09-07,385036000
2019-09-09,378027008
2019-09-11,377608992
2019-09-13,370822016
2019-09-14,377608992
2019-09-20,387659008
2019-09-21,377608992
2019-09-27,364400000
2019-09-28,377608992
2019-10-05,379209984
2019-10-10,377608992
2019-10-23,385852992
2019-11-05,375400992
2019-11-07,373424992
2019-11-08,377952000
2019-11-09,373424992
2019-11-14,375955008
2019-11-15,372345984
2019-11-16,373424992
2019-11-21,373424992
2019-12-06,371243008
2019-12-07,373424992
2019-12-11,365344992
2019-12-13,373424992
2019-12-18,370344000
2019-12-19,373424992
2020-01-08,376660000
2020-01-09,366676000
2020-01-10,381528000
2020-01-13,373424992
2020-02-07,383155008
2020-02-08,373424992
2020-02-10,371331008
2020-02-12,379912000
2020-02-13,371331008
2020-03-06,371331008
2020-03-17,371919008
2020-05-05,369316992
2020-05-09,368980992
2020-05-11,368980992
2020-08-04,368980992
2020-08-10,367200992
2020-08-28,367200992
2020-09-05,367200992
2020-10-05,367200992
2020-11-07,361267008
2020-11-09,361267008
2020-11-26,361267008
2021-02-06,350571008
2021-02-08,350571008
2021-03-17,353137984
2021-03-23,347382016
2021-04-23,348015008
2021-04-24,349036992
2021-04-27,347382016
2021-05-06,348833984
2021-05-11,342600000
2021-06-17,345620992
2021-06-18,342600000
2021-06-19,342600000
2021-08-10,340108000
2021-08-27,346000000
2021-08-28,340108000
2021-09-02,341073984
2021-09-03,340108000
2021-11-08,331428000
2022-02-07,322948000
2022-02-11,322948000
2022-02-12,326880000
2022-02-13,322948000
2022-02-28,320952992
2022-03-15,321889984
2022-03-16,320952992
2022-03-23,318376992
2022-04-27,320595008
2022-04-28,318376992
2022-05-10,317272992
2022-08-08,315364000
2022-08-09,305116000
2022-09-08,305116000
2022-09-10,302896992
2022-09-12,305116000
2022-09-17,305116000
2022-11-05,305739008
2022-11-08,305116000
2022-11-09,305739008
2023-01-04,315116000
2023-01-05,305739008
2023-02-08,297076000
2023-03-15,297076000
2023-03-18,302567008
2023-03-21,297032992
2023-04-22,301344992
2023-04-25,301721984
2023-04-26,297032992
2023-05-09,295872000
2023-05-12,299798016
2023-05-13,303806016
2023-05-17,298791008
2023-05-20,295872000
2023-06-14,295872000
2023-07-12,299486016
2023-07-13,295872000
2023-07-19,299724000
2023-07-21,295872000
2023-08-21,295980000
2023-08-24,295980000
2023-09-07,295980000
2023-10-10,295980000
2023-10-11,295980000
2023-10-13,295980000
2023-10-14,295980000
2023-10-15,295980000
2023-10-17,295980000
2023-10-18,295980000
2023-10-19,295980000
2023-10-23,295980000
2023-10-24,295980000
2023-10-25,295980000
2023-10-27,295980000
2023-10-28,295980000
2023-10-31,295980000
2023-11-01,295980000
2023-11-04,300382016
2023-11-07,292620000
2023-11-08,304334016
2023-11-09,292620000
2023-11-11,292620000
2023-11-15,292620000
2023-11-16,292620000
2023-11-22,292620000
2023-12-06,292620000
2023-12-07,292950016
2023-12-08,292620000
2023-12-09,292620000
2023-12-12,292620000
2023-12-13,292620000
2023-12-15,292620000
2023-12-19,292620000
2023-12-20,292620000
2023-12-22,292620000
2023-12-23,292620000
2023-12-26,292620000
2023-12-28,292620000
2023-12-30,292620000
2024-01-05,292620000
2024-01-10,292620000
2024-01-11,292620000
2024-01-17,292620000
2024-01-18,292620000
2024-01-19,292620000
2024-01-20,292620000
2024-01-24,292620000
2024-01-26,292620000
2024-01-27,292620000
2024-01-31,292620000
2024-02-02,292620000
2024-02-03,292504000
2024-03-08,292355008
2024-03-12,292355008
2024-03-15,292355008
2024-03-19,283647008
2024-03-22,283736000
2024-04-16,284412000
2024-04-25,283944992
2024-05-03,284073984
2024-05-04,286569984
2024-05-05,284073984
2024-05-06,284073984
2024-05-08,284073984
2024-05-09,284073984
2024-05-10,284073984
2024-05-11,286177984
2024-05-15,286304000
2024-05-16,284073984
2024-05-17,287440000
2024-05-18,284073984
2024-05-21,284073984
2024-05-24,284073984
2024-05-25,288532000
2024-05-29,284073984
2024-05-30,284073984
2024-05-31,284073984
2024-06-01,284073984
2024-06-04,284073984
2024-06-07,284073984
2024-06-08,284073984
2024-06-11,284073984
2024-06-12,284671008
2024-06-13,285672000
2024-06-18,284073984
2024-06-21,284073984
2024-06-25,284073984
2024-06-26,284073984
2024-06-28,286990016
2024-06-29,284073984
2024-07-02,284073984
2024-07-03,284388000
2024-07-04,284073984
2024-07-09,284073984
2024-07-10,284073984
2024-07-11,284073984
2024-07-16,284073984
2024-07-17,284073984
2024-07-18,284073984
2024-07-24,284073984
2024-07-27,284073984
2024-08-02,279548992
2024-08-06,279548992
2024-08-07,279548992
2024-08-08,279548992
2024-08-10,279548992
2024-08-12,286399008
2024-08-13,279548992
2024-08-15,279548992
2024-08-16,279548992
2024-08-17,279548992
2024-08-22,279548992
2024-08-24,279548992
2024-08-27,279548992
2024-08-30,279548992
2024-08-31,279548992
2024-09-04,279548992
2024-09-05,279548992
2024-09-06,279548992
2024-09-07,279548992
2024-09-10,279548992
2024-09-11,279548992
2024-09-12,279799008
2024-09-13,279548992
2024-09-14,279548992
2024-09-16,279548992
2024-09-18,279548992
2024-09-19,279548992
2024-09-20,279548992
2024-09-21,280428000
2024-09-24,279548992
2024-09-28,279548992
2024-10-04,279672000
2024-10-05,279548992
2024-10-08,279548992
2024-10-10,279548992
2024-10-12,279708000
2024-10-15,279548992
2024-10-16,279548992
2024-10-18,279548992
2024-10-19,279548992
2024-10-23,279548992
2024-10-24,279548992
2024-10-25,280184000
2024-10-29,279548992
2024-10-30,279548992
2024-11-02,278152992
2024-11-06,278152992
2024-11-07,278152992
2024-11-08,278152992
2024-11-12,278152992
2024-11-16,280193984
2024-11-23,278152992
2024-11-26,278152992
2024-12-04,278152992
2024-12-05,278152992
2024-12-06,284628000
2024-12-11,285103008
2024-12-13,289035008
2024-12-14,278152992
2024-12-17,278152992
2024-12-19,278152992
2024-12-20,278152992
2024-12-21,278152992
2024-12-25,278152992
2024-12-31,278152992
2025-01-04,278152992
2025-01-07,279187008
2025-01-11,278481984
2025-01-14,278152992
2025-01-15,278152992
2025-01-17,278152992
2025-01-18,278152992
2025-01-23,278152992
2025-01-24,278152992
2025-01-28,278152992
2025-01-29,278152992
2025-01-31,273788992
2025-02-08,273788992
2025-02-15,273788992
2025-02-27,273788992
2025-03-01,273678016
2025-03-04,273678016
2025-03-05,273678016
2025-03-11,273678016
2025-03-13,273678016
2025-03-15,273678016
2025-03-18,271108000
2025-03-22,275166016
2025-03-26,271108000
2025-04-22,275582016
2025-04-23,271108000
2025-04-24,271108000
2025-04-26,271383008
2025-04-29,271108000
2025-05-03,269772992
2025-05-07,267143008
2025-05-10,267143008
2025-05-14,267143008
2025-05-15,267143008
2025-05-16,267143008
2025-05-22,267143008
2025-05-24,267143008
2025-05-27,267744000
2025-05-28,267143008
2025-05-29,270940992
2025-05-30,267143008
2025-06-04,269988000
2025-06-05,268478016
2025-06-06,267143008
2025-06-07,267143008
2025-06-10,267143008
2025-06-11,267143008
2025-06-13,267143008
2025-06-14,267143008
2025-06-16,269656992
2025-06-17,268792000
2025-06-18,267143008
2025-06-19,267143008
2025-06-24,267143008
2025-06-25,267143008
2025-06-26,267143008
2025-06-28,270164000
2025-07-02,267143008
2025-07-08,272355008
2025-07-09,267143008
2025-07-10,269056992
2025-07-11,267143008
2025-07-12,267143008
2025-07-15,267143008
2025-07-18,267143008
2025-07-19,269464000
2025-07-25,267143008
2025-07-26,267143008
2025-07-30,267143008
2025-08-01,266900992
2025-08-02,272143008
2025-08-06,266928000
2025-08-07,267699008
2025-08-09,266928000
2025-08-12,266928000
2025-08-14,266928000
2025-08-15,266928000
2025-08-16,266928000
2025-08-19,266928000
2025-08-21,266928000
2025-08-22,266928000
2025-08-29,266928000
2025-09-09,266928000
2025-09-11,266928000
2025-09-17,266928075
2025-09-18,266928075
2025-09-20,270053696
2025-09-23,268537301
2025-09-24,266928075
2025-09-26,273853583
2025-09-30,266928075
2025-10-02,266928075
2025-10-06,266928075
2025-10-08,266928075
2025-10-09,266928075
2025-10-10,266928075
2025-10-15,266928075
2025-10-17,266928075
2025-10-24,269378000
2025-10-25,266928075
2025-10-30,266928075
2025-10-31,267072000
2025-11-01,270011420
2025-11-02,267125816
2025-11-06,267125816
2025-11-11,267125816
2025-11-12,267125816
2025-11-13,267125816
2025-11-14,267125816
2025-11-15,268344257
2025-11-17,267125816
2026-02-06,267125817
2026-03-05,267125817
2026-03-20,267125817
2026-04-23,263660761
2026-05-01,264498000
2026-05-05,264532404
2026-08-01,264240486
