Date,Shares
2015-11-03,158392000
2016-01-27,158568000
2016-02-03,158894000
2016-04-20,159319000
2016-04-25,159598000
2016-07-27,160201000
2016-08-17,160260000
2016-09-29,161260000
2016-10-04,161260000
2016-10-28,162830000
2017-01-28,162844000
2017-01-30,162840000
2017-02-03,162840000
2017-04-18,161310000
2017-04-24,161310000
2017-04-28,161310000
2017-07-26,161723008
2017-08-15,162455008
2017-09-28,156892000
2018-11-13,155183008
2018-11-14,155183008
2018-11-15,155183008
2018-11-19,155183008
2018-11-21,155183008
2018-11-22,155183008
2018-11-26,155183008
2018-11-28,155183008
2018-11-29,155183008
2018-12-02,155183008
2018-12-03,155183008
2018-12-04,155183008
2018-12-06,155183008
2018-12-07,155183008
2018-12-10,155183008
2018-12-11,155183008
2018-12-12,155183008
2018-12-14,155183008
2018-12-16,155183008
2018-12-17,155183008
2018-12-19,155183008
2018-12-21,155183008
2018-12-31,155183008
2019-01-05,155183008
2019-01-07,155183008
2019-01-09,155183008
2019-01-10,155183008
2019-01-12,155183008
2019-01-14,155183008
2019-01-16,155183008
2019-01-20,155183008
2019-01-24,155183008
2019-01-25,155183008
2019-01-26,155183008
2019-01-30,153960992
2019-02-04,152592992
2019-02-07,152592992
2019-02-10,152592992
2019-02-13,152592992
2019-02-15,152592992
2019-02-17,152592992
2019-02-18,152592992
2019-02-20,152592992
2019-02-28,152592992
2019-03-01,152592992
2019-03-07,152592992
2019-03-09,152592992
2019-03-10,152592992
2019-03-11,152592992
2019-03-14,152592992
2019-03-17,152592992
2019-03-26,152592992
2019-03-29,152592992
2019-04-01,152592992
2019-04-05,152592992
2019-04-09,152592992
2019-04-10,152592992
2019-04-14,152592992
2019-04-17,152592992
2019-04-18,152592992
2019-04-21,152592992
2019-04-22,152592992
2019-04-29,149886000
2019-05-02,149927008
2019-05-05,149927008
2019-05-06,149927008
2019-05-09,149927008
2019-05-10,149927008
2019-05-12,149927008
2019-05-19,149927008
2019-05-22,149927008
2019-05-23,149927008
2019-05-28,149927008
2019-06-03,149927008
2019-06-04,149927008
2019-06-05,149927008
2019-06-06,149927008
2019-06-10,149927008
2019-06-11,149927008
2019-06-12,149927008
2019-06-17,149927008
2019-06-19,149927008
2019-06-21,149927008
2019-06-23,149927008
2019-06-24,149927008
2019-06-26,149927008
2019-07-03,146675008
2019-07-04,149927008
2019-07-05,151816000
2019-07-06,149927008
2019-07-11,150860000
2019-07-12,150472000
2019-07-13,149927008
2019-07-24,151772000
2019-07-25,149927008
2019-08-05,151152992
2019-08-06,144432992
2019-08-07,152314000
2019-08-08,146596992
2019-08-09,149600992
2019-08-10,144432992
2019-08-22,144532992
2019-08-23,146248992
2019-08-25,144532992
2019-08-30,141484000
2019-09-02,139568992
2019-09-04,144532992
2019-09-06,134187000
2019-09-09,133493000
2019-09-11,131179000
2019-09-12,145823008
2019-09-13,144532992
2019-09-20,144059008
2019-09-21,144532992
2019-09-27,144834000
2019-10-04,144170000
2019-10-08,144834000
2019-10-21,143362000
2019-10-22,144834000
2019-10-25,144871008
2019-10-31,145079008
2019-11-05,141315008
2019-11-06,141396000
2019-11-07,145162000
2019-11-08,143728000
2019-11-09,145079008
2019-11-14,146395008
2019-11-15,146479008
2019-11-16,145079008
2019-12-18,148304992
2019-12-19,145079008
2020-01-08,149443008
2020-01-09,148616000
2020-01-10,150487008
2020-01-11,146906000
2020-01-12,145079008
2020-01-13,142356000
2020-01-14,145079008
2020-01-31,142462000
2020-02-06,142462000
2020-02-07,144610000
2020-02-08,145548000
2020-02-12,148206000
2020-02-13,149548000
2020-02-14,145548000
2020-04-24,145156000
2020-04-30,145162000
2020-05-21,140071008
2020-05-22,145162000
2020-07-31,145331008
2020-08-20,145624992
2020-08-28,145624992
2020-09-05,154652000
2020-09-06,145624992
2020-09-21,145000000
2020-09-22,145624992
2020-09-25,145088000
2020-10-23,144592992
2020-10-29,144008992
2020-11-26,144008992
2021-01-29,143204992
2021-02-04,142908000
2021-03-17,137068000
2021-03-18,142908000
2021-04-23,149120000
2021-04-24,146042000
2021-04-26,146042000
2021-04-27,142607008
2021-04-30,142619008
2021-07-01,142858000
2021-07-08,144551008
2021-07-15,142619008
2021-07-30,142500992
2021-08-19,141954000
2021-09-30,140803008
2021-10-22,140811008
2021-10-26,142028000
2021-10-28,140799008
2021-12-03,147612000
2021-12-04,140799008
2022-01-28,140275008
2022-02-03,139500000
2022-02-12,139500000
2022-03-15,143780000
2022-03-16,139500000
2022-03-31,139500000
2022-04-23,138707008
2022-04-28,138715008
2022-06-24,139222000
2022-06-29,142364000
2022-07-29,142036000
2022-07-30,138715008
2022-08-01,136975008
2022-09-14,136988000
2022-10-01,136835008
2022-10-21,136374000
2022-10-27,136379008
2022-10-30,136379008
2022-11-02,136379008
2022-11-06,136379008
2022-11-09,136379008
2022-11-21,136379008
2022-12-14,136379008
2022-12-16,136379008
2022-12-21,136379008
2022-12-22,136379008
2022-12-23,136379008
2022-12-24,136379008
2022-12-28,136379008
2023-01-04,138354000
2023-01-05,136379008
2023-01-06,136379008
2023-01-07,136379008
2023-01-13,136379008
2023-01-27,135403008
2023-02-02,134936000
2023-03-08,136500000
2023-03-09,134936000
2023-03-18,136748992
2023-03-22,134936000
2023-03-30,143468000
2023-03-31,134936000
2023-04-04,137164000
2023-04-06,137892000
2023-04-07,134936000
2023-04-22,134692000
2023-04-26,134340000
2023-05-04,136254000
2023-05-05,134340000
2023-05-15,134391008
2023-05-16,134340000
2023-06-10,136100992
2023-06-12,134340000
2023-06-23,136220992
2023-06-24,134340000
2023-07-06,137360000
2023-07-07,134340000
2023-07-08,135020992
2023-08-21,132512000
2023-08-25,136988000
2023-09-29,132222000
2023-10-10,132222000
2023-10-11,132222000
2023-10-12,132222000
2023-10-13,132222000
2023-10-14,134198000
2023-10-15,132222000
2023-10-16,132222000
2023-10-17,132375000
2023-10-18,132222000
2023-10-19,133810000
