Date,Shares
2015-11-03,595334000
2016-02-26,596419000
2016-05-05,616218000
2016-08-10,628000000
2016-11-09,626750000
2017-02-28,628232000
2017-03-09,628232000
2017-05-04,628985984
2017-08-03,652552000
2018-11-13,655083008
2018-11-14,655083008
2018-11-15,655083008
2018-11-19,655083008
2018-11-21,655083008
2018-11-22,655083008
2018-11-26,655083008
2018-11-28,655083008
2018-11-29,655083008
2018-12-02,655083008
2018-12-03,656473024
2018-12-04,656473024
2018-12-06,656473024
2018-12-07,656473024
2018-12-10,656473024
2018-12-11,656473024
2018-12-12,656473024
2018-12-14,656473024
2018-12-16,656473024
2018-12-17,656473024
2018-12-19,656473024
2018-12-21,656473024
2018-12-30,656473024
2019-01-05,656473024
2019-01-07,751886016
2019-01-09,751886016
2019-01-10,751886016
2019-01-12,751886016
2019-01-14,751886016
2019-01-16,751886016
2019-01-20,751886016
2019-01-24,751886016
2019-01-25,751886016
2019-01-26,751886016
2019-01-28,776516992
2019-01-30,776516992
2019-02-04,788841024
2019-02-07,788841024
2019-02-10,788841024
2019-02-13,788841024
2019-02-15,788841024
2019-02-17,788841024
2019-02-18,788841024
2019-02-20,788841024
2019-02-28,788841024
2019-03-01,788841024
2019-03-07,799313984
2019-03-08,799313984
2019-03-10,799313984
2019-03-11,799313984
2019-03-14,799313984
2019-03-17,799313984
2019-03-26,799313984
2019-03-29,799398016
2019-04-01,799398016
2019-04-05,799398016
2019-04-09,799398016
2019-04-10,799398016
2019-04-14,799398016
2019-04-16,799398016
2019-04-17,799398016
2019-04-18,799398016
2019-04-21,799398016
2019-04-22,799398016
2019-04-29,799398016
2019-04-30,799398016
2019-05-02,799398016
2019-05-05,802364032
2019-05-06,802364032
2019-05-09,802364032
2019-05-10,802364032
2019-05-12,802364032
2019-05-19,802364032
2019-05-22,802364032
2019-05-23,802364032
2019-05-28,802364032
2019-06-03,802364032
2019-06-04,802364032
2019-06-05,802364032
2019-06-06,802364032
2019-06-10,802364032
2019-06-11,802364032
2019-06-12,802364032
2019-06-17,802364032
2019-06-19,802364032
2019-06-21,802364032
2019-06-23,802364032
2019-06-24,802364032
2019-06-26,802364032
2019-07-03,805801024
2019-07-04,802364032
