Date,Shares
2015-10-21,218673000
2016-04-18,219051000
2016-07-22,219121000
2016-10-26,217574000
2017-01-12,215904000
2017-02-08,212115008
2017-04-27,211432000
2017-07-25,211432000
2018-11-14,201483008
2018-11-16,201483008
2018-11-19,201483008
2018-11-21,201483008
2018-11-22,201483008
2018-11-28,201483008
2018-11-29,201483008
2018-12-05,201483008
2018-12-06,201483008
2018-12-07,201483008
2018-12-10,201483008
2018-12-11,201483008
2018-12-12,201483008
2018-12-14,201483008
2018-12-16,201483008
2018-12-17,201483008
2018-12-19,201483008
2018-12-21,201483008
2018-12-30,201483008
2019-01-05,201483008
2019-01-07,201483008
2019-01-09,201483008
2019-01-10,201483008
2019-01-12,201483008
2019-01-14,201483008
2019-01-16,201483008
2019-01-20,201483008
2019-01-24,201483008
2019-01-25,201483008
2019-01-29,201483008
2019-01-30,201483008
2019-02-04,201483008
2019-02-07,201483008
2019-02-11,196708992
2019-02-14,196708992
2019-02-15,196708992
2019-02-16,196708992
2019-02-17,196708992
2019-02-19,196708992
2019-02-20,196708992
2019-02-26,196708992
2019-02-28,196708992
2019-03-02,196708992
2019-03-07,196708992
2019-03-08,196708992
2019-03-10,196708992
2019-03-12,196708992
2019-03-14,196708992
2019-03-15,196708992
2019-03-17,196708992
2019-03-18,196708992
2019-03-26,196708992
2019-03-27,196708992
2019-03-29,196708992
2019-03-30,196708992
2019-04-01,196708992
2019-04-04,196708992
2019-04-05,196708992
2019-04-06,196708992
2019-04-09,196708992
2019-04-14,196708992
2019-04-15,196708992
2019-04-17,196708992
2019-04-19,196708992
2019-04-21,196708992
2019-04-29,193892992
2019-05-02,193892992
2019-05-03,193892992
2019-05-05,193892992
2019-05-06,193892992
2019-05-09,193892992
2019-05-10,193892992
2019-05-12,193892992
2019-05-13,193892992
2019-05-19,193892992
2019-05-20,193892992
2019-05-22,193892992
2019-05-24,193892992
2019-05-28,193892992
2019-06-01,193892992
2019-06-03,193892992
2019-06-05,193892992
2019-06-07,193892992
2019-06-10,193892992
2019-06-11,193892992
2019-06-17,193892992
2019-06-18,193892992
2019-06-19,193892992
2019-06-20,193892992
2019-06-21,193892992
2019-06-22,193892992
2019-06-23,193892992
2019-06-24,193892992
2019-06-27,193892992
2019-07-04,192347008
2019-07-06,193892992
2019-07-11,192412000
2019-07-12,193200992
2019-07-13,193892992
2019-07-26,184447008
2019-08-09,182458000
2019-08-10,184447008
2019-08-22,185962000
2019-08-23,184447008
2019-08-30,185210000
2019-09-02,185555008
2019-09-03,184447008
2019-09-07,180980000
2019-09-09,180488000
2019-09-11,173958000
2019-09-12,186790000
2019-09-20,184800000
2019-09-21,184447008
