Date,Dividend,Split
1995-01-09,0.195,
1995-04-07,0.225,
1995-07-12,0.225,
1995-10-11,0.225,
1996-01-10,0.225,
1996-04-10,0.24,
1996-07-10,0.24,
1996-10-09,0.24,
1996-12-26,0.24,
1997-04-09,0.252,
1997-07-09,0.252,
1997-10-15,0.252,
1998-01-14,0.252,
1998-04-07,0.262,
1998-07-15,0.262,
1998-10-14,0.262,
1999-01-13,0.262,
1999-04-14,0.265,
1999-07-14,0.266,
1999-10-13,0.265,
2000-01-12,0.265,
2000-04-12,0.268,
2000-07-12,0.268,
2000-10-11,0.268,
2001-01-10,0.268,
2001-04-10,0.27,
2001-07-11,0.27,
2001-10-10,0.27,
2002-01-11,0.27,
2002-04-10,0.278,
2002-07-10,0.278,
2002-10-09,0.278,
2003-01-15,0.278,
2003-04-09,0.285,
2003-07-16,0.285,
2003-10-15,0.285,
2004-01-14,0.285,
2004-04-14,0.293,
2004-07-14,0.293,
2004-10-13,0.293,
2005-01-12,0.293,
2005-04-13,0.3,
2005-07-13,0.3,
2005-10-12,0.3,
2006-01-11,0.3,
2006-04-11,0.313,
2006-07-12,0.313,
2006-10-11,0.313,
2007-01-10,0.313,
2007-04-11,0.33,
2007-07-11,0.33,
2007-10-10,0.33,
2008-01-09,0.33,
2008-04-09,0.33,
2008-07-09,0.33,
2008-10-15,0.33,
2008-12-05,1.29,
2009-04-07,0.305,
2009-07-08,0.18,
2009-10-14,0.18,
2010-01-13,0.18,
2010-04-08,0.18,
2010-07-08,0.18,
2010-10-13,0.185,
2011-01-12,0.185,
2011-04-07,0.185,
2011-07-07,0.2,
2011-10-12,0.2,
2012-01-09,0.215,
2012-04-04,0.22,
2012-07-06,0.22,
2012-10-05,0.22,
2013-01-08,0.22,
2013-04-05,0.235,
2013-07-08,0.235,
2013-10-08,0.235,
2014-01-08,0.235,
2014-04-07,0.26,
2014-07-08,0.26,
2014-10-08,0.26,
2015-01-08,0.26,
2015-04-14,0.278,
2015-07-08,0.278,
2015-10-07,0.278,
2016-01-07,0.278,
2016-04-07,0.295,
2016-07-07,0.295,
2016-10-06,0.295,
2017-01-06,0.295,
2017-04-06,0.31,
2017-07-06,0.31,
2017-10-06,0.31,
2018-01-09,0.31,
2018-04-06,0.323,
2018-07-09,0.323,
2018-10-09,0.323,
2019-01-09,0.323,
2019-04-08,0.343,
2019-07-09,0.343,
2019-10-09,0.343,
2020-01-09,0.343,
2020-04-08,0.36,
2020-07-09,0.36,
2020-10-08,0.36,
2021-01-08,0.36,
2021-04-08,0.363,
2021-07-09,0.363,
2021-10-07,0.363,
2022-01-07,0.363,
2022-04-08,0.38,
2022-07-08,0.38,
2022-10-07,0.38,
2023-01-06,0.38,
2023-04-06,0.42,
2023-07-07,0.42,
2023-10-06,0.42,
2024-01-09,0.42,
2024-04-09,0.425,
2024-07-10,0.425,
2024-10-10,0.425,
2025-01-10,0.425,
2025-04-10,0.43,
2025-07-10,0.43,
2025-10-09,0.43,
2026-01-12,0.43,
2026-04-15,0.435,
2026-07-17,0.145,
2026-08-17,0.145,
2026-09-15,0.145,
