Date,Dividend,Split
2003-06-17,,1.5
2004-05-21,,1.5
2005-12-01,,1.5
2010-08-24,,1.5
2012-09-10,,1.5
2017-03-02,0.033333,
2017-06-02,0.033333,
2017-09-01,0.033333,
2017-12-05,0.033333,
2018-03-05,0.043333,
2018-06-05,0.043333,
2018-09-05,0.043333,
2018-12-06,0.043333,
2019-03-05,0.056667,
2019-06-04,0.056667,
2019-09-03,0.056667,
2019-12-03,0.056667,
2020-03-03,0.076667,
2020-03-25,,1.5
2020-06-02,0.075,
2020-09-01,0.075,
2020-12-01,0.075,
2021-03-02,0.1,
2021-06-01,0.1,
2021-08-31,0.1,
2021-11-30,0.1,
2022-03-01,0.15,
2022-05-31,0.15,
2022-09-06,0.15,
2022-12-06,0.15,
2023-02-28,0.2,
2023-06-06,0.2,
2023-09-05,0.2,
2023-12-05,0.2,
2024-03-05,0.26,
2024-03-28,,2
2024-06-05,0.26,
2024-09-04,0.26,
2024-12-04,0.26,
2025-03-05,0.28,
2025-06-04,0.28,
2025-09-03,0.28,
2025-12-03,0.28,
2026-03-04,0.29,
2026-06-03,0.29,
2026-09-02,0.29,
