Date,Dividend,Split
1995-01-26,0.016505,
1995-04-25,0.016505,
1995-07-28,0.016505,
1995-10-30,0.016505,
1996-01-30,0.016505,
1996-04-29,0.016505,
1996-07-30,0.016505,
1996-10-30,0.016505,
1997-01-30,0.016505,
1997-04-29,0.016505,
1997-07-30,0.016505,
1997-10-30,0.016505,
1998-01-29,0.016505,
1998-04-29,0.016505,
1998-07-30,0.016505,
1998-10-29,0.016505,
1999-01-28,0.016505,
1999-04-29,0.016505,
1999-07-29,0.016505,
1999-10-28,0.016505,
2000-01-28,0.016505,
2000-04-27,0.016505,
2000-07-28,0.016505,
2000-10-30,0.016505,
2001-01-30,0.016505,
2001-04-27,0.016505,
2001-07-30,0.016505,
2001-10-30,0.016505,
2002-01-30,0.016505,
2002-04-29,0.016505,
2002-07-30,0.016505,
2002-10-30,0.016505,
2003-01-30,0.019806,
2003-04-29,0.019806,
2003-07-30,0.019806,
2003-10-30,0.019806,
2004-01-29,0.027509,
2004-04-29,0.027509,
2004-05-18,,2
2004-07-29,0.027509,
2004-10-28,0.027509,
2005-01-28,0.03081,
2005-04-28,0.03081,
2005-07-28,0.03081,
2005-10-28,0.03081,
2006-01-30,0.035211,
2006-04-27,0.035211,
2006-07-28,0.035211,
2006-10-30,0.035211,
2007-01-30,0.037412,
2007-04-27,0.037412,
2007-07-30,0.037412,
2007-10-30,0.037412,
2007-12-18,,2
2008-01-30,0.048415,
2008-04-29,0.048415,
2008-07-30,0.048415,
2008-10-30,0.048415,
2009-01-29,0.052817,
2013-08-01,0.110035,
2013-10-30,0.110035,
2013-12-17,,2
2014-01-30,0.110035,
2014-04-30,0.110035,
2014-08-28,0.114437,
2014-11-26,0.114437,
2015-02-26,0.114437,
2015-05-28,0.114437,
2015-08-28,0.114437,
2015-11-27,0.114437,
2016-02-26,0.114437,
2016-05-27,0.114437,
2016-08-30,0.114437,
2016-11-29,0.123239,
2017-02-27,0.123239,
2017-05-30,0.123239,
2017-08-30,0.123239,
2017-11-30,0.149648,
2018-02-28,0.149648,
2018-05-31,0.149648,
2018-08-31,0.149648,
2018-11-30,0.149648,
2019-02-28,0.149648,
2019-05-31,0.149648,
2019-08-30,0.149648,
2019-11-29,0.149648,
2020-02-28,0.149648,
2020-05-29,0.149648,
2020-08-31,0.149648,
2020-11-30,0.149648,
2021-02-26,0.149648,
2021-05-28,0.149648,
2021-08-31,0.149648,
2021-11-30,0.149648,
2022-02-28,0.149648,
2022-05-31,0.149648,
2022-08-31,0.149648,
2022-11-30,0.149648,
2023-02-28,0.149648,
2023-05-31,0.149648,
2023-07-05,,1.136
2023-08-31,0.11,
2023-11-30,0.11,
2024-02-29,0.11,
2024-06-03,0.11,
2024-09-03,0.11,
2024-12-02,0.11,
2025-03-03,0.11,
2025-06-02,0.11,
2025-09-02,0.17,
2025-12-01,0.17,
2026-03-02,0.17,
2026-06-01,0.17,
2026-09-01,0.17,
