Date,Dividend,Split
1995-03-30,0.456646,
1995-07-10,0.456646,
1995-10-06,0.456646,
1996-01-10,0.456646,
1996-04-10,0.456646,
1996-07-10,0.456646,
1996-08-12,0.456646,
1996-11-06,0.456646,
1997-02-05,0.456646,
1997-05-14,0.468712,
1997-08-06,0.468712,
1997-11-05,0.468712,
1998-02-04,0.468712,
1998-05-06,0.468712,
1998-08-04,0.468712,
1998-09-21,0.468712,
1998-11-04,0.030629,
1999-02-03,0.468712,
1999-05-05,0.468712,
1999-08-04,0.468712,
1999-11-03,0.468712,
2000-02-02,0.468712,
2000-05-03,0.468712,
2000-08-02,0.468712,
2000-11-01,0.468712,
2001-02-14,0.468712,
2001-05-16,0.487275,
2001-08-16,0.487275,
2001-11-15,0.487275,
2002-02-13,0.487275,
2002-05-15,0.510479,
2002-08-14,0.510479,
2002-11-13,0.510479,
2003-02-13,0.556886,
2003-05-14,0.556886,
2003-08-13,0.556886,
2003-11-12,0.556886,
2004-02-12,0.603293,
2004-05-13,0.603293,
2004-08-13,0.603293,
2004-10-15,0.380539,
2004-11-15,0.222754,
2005-02-16,0.6497,
2005-05-13,0.6497,
2005-08-15,0.6497,
2005-11-14,0.6497,
2006-02-15,0.705389,
2006-05-15,0.705389,
2006-08-15,0.705389,
2006-11-14,0.705389,
2007-02-12,0.77964,
2007-05-15,0.77964,
2007-08-15,0.77964,
2007-11-14,0.77964,
2008-02-13,0.835329,
2008-05-14,0.835329,
2008-08-13,0.835329,
2008-11-12,0.835329,
2009-02-10,0.835329,
2009-05-12,0.556886,
2009-08-13,0.111246,1.00722
2009-11-12,0.112888,1.0063
2010-02-11,0.56444,
2010-05-12,0.56444,
2010-08-13,0.56444,
2010-11-12,0.752587,
2011-02-10,0.752587,
2011-05-13,0.752587,
2011-08-15,0.752587,
2011-11-14,0.84666,
2011-12-14,0.188147,
2012-02-13,0.893697,
2012-05-15,0.940734,
2012-08-15,0.98777,
2012-11-14,1.034807,
2013-02-12,1.081844,
2013-05-15,1.081844,
2013-08-14,1.081844,
2013-11-13,1.128881,
2014-02-12,1.175917,
2014-05-14,1.222954,
2014-05-29,,1.063
2014-08-13,1.3,
2014-11-12,1.3,
2015-02-11,1.4,
2015-05-13,1.5,
2015-08-13,1.55,
2015-11-12,1.6,
2016-02-10,1.6,
2016-05-13,1.6,
2016-08-15,1.65,
2016-11-14,1.65,
2017-02-10,1.75,
2017-05-15,1.75,
2017-08-15,1.8,
2017-11-15,1.85,
2018-02-13,1.95,
2018-05-16,1.95,
2018-08-16,2,
2018-11-15,2,
2019-02-13,2.05,
2019-05-16,2.05,
2019-08-15,2.1,
2019-11-14,2.1,
2020-02-13,2.1,
2020-07-09,1.3,
2020-10-08,1.3,
2020-12-23,1.3,
2021-04-08,1.3,
2021-07-01,1.4,
2021-09-08,1.5,
2021-12-09,1.65,
2022-03-09,1.65,
2022-06-08,1.7,
2022-09-08,1.75,
2022-12-08,1.8,
2023-03-09,1.8,
2023-06-08,1.85,
2023-09-07,1.9,
2023-12-07,1.9,
2024-03-07,1.95,
2024-06-07,2,
2024-09-09,2.05,
2024-12-09,2.1,
2025-03-10,2.1,
2025-06-09,2.1,
2025-09-09,2.15,
2025-12-10,2.2,
2026-03-10,2.2,
2026-06-09,2.25,
2026-09-09,2.25,
