Date,Shares
2015-11-06,317191000
2016-02-05,317000000
2016-02-29,317191000
2016-03-28,316886000
2017-02-23,316886000
2018-11-14,316886016
2018-11-15,316886016
2018-11-19,316886016
2018-11-21,316886016
2018-11-22,316886016
2018-11-26,316886016
2018-11-28,316886016
2018-11-29,316886016
2018-12-02,316886016
2018-12-03,316886016
2018-12-04,316886016
2018-12-06,316886016
2018-12-07,316886016
2018-12-10,316886016
2018-12-11,316886016
2018-12-12,316886016
2018-12-14,316886016
2018-12-16,316886016
2018-12-17,316886016
2018-12-19,316886016
2018-12-21,316886016
2018-12-30,316886016
2019-01-05,316886016
2019-01-07,316886016
2019-01-09,316886016
2019-01-10,316886016
2019-01-12,316886016
2019-01-14,316886016
2019-01-16,316886016
2019-01-20,316886016
2019-01-23,316886016
2019-01-25,316886016
2019-01-26,316886016
2019-01-28,316886016
2019-01-30,316886016
2019-02-04,316886016
2019-02-07,316886016
2019-02-10,316886016
2019-02-13,316886016
2019-02-15,316886016
2019-02-17,316886016
2019-02-18,316886016
2019-02-20,316886016
2019-02-28,316980992
2019-03-01,316980992
2019-03-07,316980992
2019-03-08,316980992
2019-03-10,316980992
2019-03-11,316980992
2019-03-14,316980992
2019-03-17,316980992
2019-03-26,317302016
2019-03-29,317302016
2019-04-01,317302016
2019-04-05,317302016
2019-04-09,317302016
2019-04-10,317302016
2019-04-14,317302016
2019-04-16,317302016
2019-04-17,317302016
2019-04-18,317302016
2019-04-21,317302016
2019-04-22,317302016
2019-04-29,317302016
2019-04-30,317302016
2019-05-02,317302016
2019-05-05,317302016
2019-05-06,317302016
2019-05-09,317460992
2019-05-10,317460992
2019-05-12,317460992
2019-05-19,317460992
2019-05-22,317460992
2019-05-23,317460992
2019-05-28,317460992
2019-06-03,317460992
2019-06-04,317460992
2019-06-05,321100992
2019-06-06,321100992
2019-06-10,321100992
2019-06-11,321100992
2019-06-12,321100992
2019-06-17,321100992
2019-06-21,321100992
2019-06-23,321100992
2019-06-24,321100992
2019-06-26,317302016
2019-07-03,321496000
2019-07-04,317302016
2019-07-05,315409984
2019-07-06,317302016
2019-07-11,320230016
2019-07-12,318896000
2019-07-13,317302016
2019-07-24,316641984
2019-07-25,317302016
2019-08-02,324000000
2019-08-05,323324000
2019-08-06,324000000
2019-08-07,324635008
2019-08-08,329267008
2019-08-09,327655008
2019-08-10,323601984
2019-08-23,324456000
2019-08-24,323601984
2019-08-30,323119008
2019-09-02,324248000
2019-09-04,323601984
2019-09-06,316107008
2019-09-09,314878016
2019-09-11,316724000
2019-09-12,323601984
2019-09-13,323601984
2019-09-20,323059008
2019-09-21,323601984
2019-10-04,322684992
2019-10-08,323601984
2019-10-21,325427008
2019-10-22,323601984
2019-11-05,327315008
2019-11-06,332823008
2019-11-07,329047008
2019-11-08,323483008
2019-11-09,323601984
2019-11-11,323760992
2019-11-14,330792992
2019-11-15,323320992
2019-11-16,323760992
2019-12-18,326720992
2019-12-19,323760992
2020-01-08,323449984
2020-01-09,321584992
2020-01-11,324035008
2020-01-12,323760992
2020-01-13,330256000
2020-01-14,323760992
2020-02-07,325120992
2020-02-08,323760992
2020-02-12,323088000
2020-02-13,330289984
2020-02-14,330000000
2020-03-30,330332000
2020-04-01,336292000
2020-05-12,336443008
2020-05-21,331484992
2020-06-17,342544992
2020-08-04,342544992
2020-08-12,342668000
2020-08-17,342668000
2020-08-28,342668000
2020-09-05,342668000
2020-09-06,342668000
2020-11-05,342668000
2020-11-14,342824000
2020-11-26,342824000
2021-02-18,342824000
2021-02-19,343003008
2021-03-17,340432992
2021-03-18,343003008
2021-03-30,343320992
2021-04-23,348419008
2021-04-24,348616992
2021-04-27,343320992
2021-05-12,343465984
2021-06-17,351008000
2021-06-18,343465984
2021-07-13,344007008
2021-07-31,344000000
2021-08-04,344000000
2021-08-10,343643008
2021-08-28,344062016
2021-08-29,343643008
2021-09-04,345996992
2021-09-05,343643008
2021-11-02,344251008
2021-11-09,343806016
2022-02-11,343806016
2022-02-12,346135008
2022-02-13,343806016
2022-02-18,344440000
2022-02-22,344440000
2022-03-15,346881984
2022-03-16,344440000
2022-03-29,344745984
2022-04-21,344849984
2022-04-27,348579008
2022-04-28,344849984
2022-05-10,344878016
2022-06-16,345563008
2022-06-17,344878016
2022-07-06,344878016
2022-07-12,344878016
2022-07-28,345647008
2022-07-29,357223008
2022-07-31,346500000
2022-08-02,346500000
2022-08-09,346443008
2022-08-23,351588000
2022-08-24,346443008
2022-09-14,346443008
2022-10-21,360072992
2022-10-23,346443008
2022-11-05,348000000
2022-11-09,348307008
2023-02-17,348483008
2023-03-08,356152992
2023-03-09,348483008
2023-03-18,352568992
2023-03-21,348483008
2023-03-28,348672992
2023-03-30,354944000
2023-03-31,348672992
2023-04-04,352502016
2023-04-06,348672992
2023-04-14,348672992
2023-04-25,350884000
2023-04-26,348672992
2023-05-09,348841984
2023-05-12,352182016
2023-05-15,348841984
2023-05-17,359702016
2023-05-20,348841984
2023-06-10,354889984
2023-06-12,348841984
2023-06-13,349536992
2023-06-15,348841984
2023-07-08,351551008
2023-07-09,348841984
2023-07-12,353699008
2023-07-13,348841984
2023-08-21,349086016
2023-10-13,349086016
2023-10-24,349086016
2023-10-25,349086016
2023-10-31,349086016
2023-11-02,349086016
2023-11-08,350387008
2023-11-09,349326016
2023-11-18,349326016
2023-11-22,349326016
2023-11-23,349326016
2023-11-25,349326016
2023-12-01,349326016
2023-12-02,349326016
2023-12-06,349326016
2023-12-07,349326016
2023-12-09,349326016
2023-12-12,349326016
2023-12-13,349326016
2023-12-15,349326016
2023-12-19,349326016
2023-12-20,349326016
2023-12-21,349326016
2023-12-22,349326016
2023-12-26,349326016
2023-12-28,349326016
2023-12-29,349326016
2023-12-30,349326016
2024-01-03,349326016
2024-01-05,349326016
2024-01-06,349326016
2024-01-10,349326016
2024-01-13,349326016
2024-01-17,349326016
2024-01-18,349326016
2024-01-19,349326016
2024-01-20,349326016
2024-01-23,349326016
2024-01-26,349326016
2024-01-27,349326016
2024-02-01,349326016
2024-02-02,349326016
2024-02-06,349326016
2024-02-07,349326016
2024-02-08,349326016
2024-02-09,349326016
2024-02-10,349326016
2024-02-14,349326016
2024-02-15,350000000
2024-02-16,349687008
2024-02-22,349687008
2024-02-23,349687008
2024-02-29,349687008
2024-03-01,349687008
2024-03-05,349687008
2024-03-12,349687008
2024-03-13,349687008
2024-03-14,349687008
2024-03-16,349687008
2024-03-19,349687008
2024-03-20,349687008
2024-03-22,349687008
2024-03-26,350727008
2024-03-27,350727008
2024-03-28,350727008
2024-04-02,350727008
2024-04-03,350727008
2024-04-04,350727008
2024-04-09,350727008
2024-04-13,350727008
2024-04-16,354039008
2024-04-17,350727008
2024-04-19,350727008
2024-04-20,350727008
2024-04-23,350727008
2024-04-24,350727008
2024-04-27,350727008
2024-04-30,350727008
2024-05-01,350727008
2024-05-04,355052000
2024-05-05,352255008
2024-05-06,354024992
2024-05-07,352255008
2024-05-08,352255008
2024-05-09,352255008
2024-05-10,352255008
2024-05-11,352255008
2024-05-15,354452992
2024-05-16,352255008
2024-05-21,352255008
2024-05-23,352255008
2024-05-24,366216000
2024-05-31,352255008
2024-06-05,352255008
2024-06-06,352255008
2024-06-07,356387008
2024-06-08,352255008
2024-06-11,352255008
2024-06-12,352255008
2024-06-13,352255008
2024-06-15,352255008
2024-06-18,352255008
2024-06-19,352255008
2024-06-21,352316000
2024-06-25,352255008
2024-06-27,352255008
2024-06-28,352255008
2024-06-29,352255008
2024-07-02,352255008
2024-07-03,352255008
2024-07-06,352255008
2024-07-09,352255008
2024-07-10,352255008
2024-07-11,352255008
2024-07-13,352255008
2024-07-17,352255008
2024-07-18,352255008
2024-07-24,357699008
2024-07-26,352255008
2024-07-27,352255008
2024-07-30,352255008
2024-07-31,352255008
2024-08-01,355000000
2024-08-02,355000000
2024-08-03,357384992
2024-08-07,357384992
2024-08-13,357384992
2024-08-16,357384992
2024-08-17,357384992
2024-08-20,357384992
2024-08-21,357384992
2024-08-23,357384992
2024-08-27,357384992
2024-08-28,357384992
2024-08-29,357384992
2024-08-30,357384992
2024-09-05,357384992
2024-09-06,358015008
2024-09-07,360831008
2024-09-10,357384992
2024-09-11,357700000
2024-09-12,358492000
2024-09-13,357384992
2024-09-14,357384992
2024-09-18,358275008
2024-09-19,357384992
2024-09-20,358927008
2024-09-21,357704000
2024-09-24,357384992
2024-09-27,357384992
2024-09-28,357384992
2024-10-01,357384992
2024-10-02,357384992
2024-10-04,357384992
2024-10-05,360172992
2024-10-11,357384992
2024-10-12,357608992
2024-10-15,357384992
2024-10-16,357384992
2024-10-17,357384992
2024-10-18,357384992
2024-10-23,357384992
2024-10-25,358828992
2024-10-29,368126016
2024-10-30,357384992
2024-11-06,365043008
2024-11-07,372215008
2024-11-08,366401984
2024-11-09,366401984
2024-11-14,366401984
2024-11-15,366401984
2024-11-16,366401984
2024-11-19,366401984
2024-11-30,366969984
2024-12-03,366401984
2024-12-04,366401984
2024-12-06,367294016
2024-12-11,366401984
2024-12-12,366401984
2024-12-13,367628000
2024-12-14,366401984
2024-12-17,366401984
2024-12-19,366401984
2024-12-20,366401984
2024-12-21,366401984
2024-12-25,366401984
2024-12-27,366401984
2024-12-31,366401984
2025-01-03,366401984
2025-01-07,366401984
2025-01-08,366401984
2025-01-11,373580992
2025-01-14,366401984
2025-01-15,366401984
2025-01-18,367984992
2025-01-22,366401984
2025-01-23,366401984
2025-01-24,366401984
2025-01-25,366401984
2025-01-28,366401984
2025-01-31,366401984
2025-02-01,366401984
2025-02-04,366401984
2025-02-08,366401984
2025-02-12,366401984
2025-02-13,367000000
2025-02-15,367000000
2025-02-18,366784992
2025-02-25,366784992
2025-02-26,366784992
2025-02-27,366784992
2025-02-28,366784992
2025-03-06,366784992
2025-03-07,366784992
2025-03-11,366784992
2025-03-12,366784992
2025-03-13,366784992
2025-03-14,366784992
2025-03-15,366784992
2025-03-18,366784992
2025-03-22,366784992
2025-03-25,367081984
2025-03-26,378526016
2025-03-27,367081984
2025-03-28,367081984
2025-03-29,367081984
2025-04-04,367081984
2025-04-08,367081984
2025-04-09,367081984
2025-04-10,371168992
2025-04-11,367081984
2025-04-12,367081984
2025-04-17,367081984
2025-04-18,371044000
2025-04-22,373983008
2025-04-23,367652000
2025-04-24,367081984
2025-04-25,367081984
2025-04-26,371332992
2025-04-29,367081984
2025-04-30,367081984
2025-05-02,367081984
2025-05-03,367081984
2025-05-07,367384992
2025-05-10,367384992
2025-05-15,367384992
2025-05-16,367384992
2025-05-17,367384992
2025-05-20,367384992
2025-05-22,367384992
2025-05-23,367384992
2025-05-24,367384992
2025-05-27,367384992
2025-05-28,367384992
2025-05-29,374574016
2025-05-30,367384992
2025-06-05,370736992
2025-06-07,367384992
2025-06-10,367384992
2025-06-14,367384992
2025-06-16,372236992
2025-06-17,367384992
2025-06-18,372095008
2025-06-19,367384992
2025-06-24,367384992
2025-06-27,367384992
2025-06-28,367384992
2025-07-02,367384992
2025-07-03,367384992
2025-07-04,367384992
2025-07-08,367384992
2025-07-10,367384992
2025-07-11,373027008
2025-07-12,367384992
2025-07-15,367384992
2025-07-16,367384992
2025-07-17,367384992
2025-07-18,367384992
2025-07-19,367384992
2025-07-23,367384992
2025-07-25,367384992
2025-07-26,367384992
2025-07-29,367384992
2025-07-30,367384992
2025-08-02,370467008
2025-08-06,371115008
2025-08-07,373668000
2025-08-12,371115008
2025-08-13,371115008
2025-08-16,371115008
2025-08-22,371115008
2025-08-23,371115008
2025-08-29,374000992
2025-08-30,372447008
2025-09-04,371115008
2025-09-06,371115008
2025-09-10,371115008
2025-09-11,371115008
2025-09-12,371115008
2025-09-13,371115008
2025-09-16,371115008
2025-09-17,371115181
2025-09-26,371115181
2025-09-27,371115181
2025-10-02,371115181
2025-10-06,371115181
2025-10-07,371115181
2025-10-08,371115181
2025-10-09,371115181
2025-10-11,371115181
2025-10-14,378331455
2025-10-15,371115181
2025-10-16,371115181
2025-10-23,371115181
2025-10-24,371115181
2025-10-28,371115181
2025-10-29,371115181
2025-10-30,371115181
2025-11-01,371115181
2025-11-04,371115181
2025-11-06,375000000
2025-11-08,375189145
2025-11-13,375189145
2025-11-15,377185376
2025-11-17,375189145
2026-02-14,375189146
2026-02-24,375496611
2026-03-30,375845345
2026-05-09,376080025
2026-08-20,376674754
