Date,Dividend,Split,DividendRaw
1995-01-24,0.12,,
1995-04-18,0.1325,,
1995-07-27,0.1325,,
1995-10-26,0.1325,,
1996-01-25,0.1325,,
1996-04-25,0.1375,,
1996-07-25,0.1375,,
1996-10-24,0.1375,,
1997-01-23,0.1375,,
1997-02-25,0.0915,,
1997-03-25,0.0915,,
1997-04-24,0.1425,,
1997-06-03,,2,
1997-07-24,0.142,,
1997-10-23,0.142,,
1997-12-26,0.142,,
1998-01-22,0.142,,
1998-04-23,0.148,,
1998-07-23,0.148,,
1998-10-22,0.148,,
1999-01-21,0.148,,
1999-04-22,0.148,,
1999-08-04,0.148,,
1999-11-03,0.148,,
2000-01-27,0.148,,
2000-04-19,0.148,,
2000-07-27,0.148,,
2000-10-26,0.148,,
2001-01-25,0.148,,
2001-04-26,0.148,,
2001-07-26,0.148,,
2001-10-25,0.148,,
2002-01-24,0.148,,
2002-04-25,0.148,,
2002-07-25,0.148,,
2002-10-24,0.148,,
2003-01-23,0.148,,
2003-05-01,0.075,,
2003-07-24,0.075,,
2003-10-23,0.075,,
2004-01-22,0.075,,
2004-04-22,0.075,,
2004-07-22,0.075,,
2004-10-21,0.075,,
2005-01-27,0.075,,
2005-04-21,0.075,,
2005-07-21,0.075,,
2005-10-27,0.075,,
2006-01-26,0.075,,
2006-04-20,0.075,,
2006-07-27,0.075,,
2006-10-26,0.075,,
2007-01-25,0.075,,
2007-04-26,0.075,,
2007-07-26,0.075,,
2007-10-25,0.075,,
2008-01-24,0.075,,
2008-04-24,0.075,,
2008-07-24,0.075,,
2008-10-23,0.075,,
2009-01-22,0.075,,
2009-04-23,0.075,,
2009-07-29,0.083,,
2009-10-22,0.083,,
2010-01-21,0.083,,
2010-04-22,0.083,,
2010-07-28,0.093,,
2010-10-21,0.093,,
2011-01-27,0.093,,
2011-04-20,0.093,,
2011-07-27,0.105,,
2011-10-27,0.105,,
2012-01-26,0.105,,
2012-04-26,0.105,,
2012-07-26,0.13,,
2012-10-25,0.13,,
2013-01-24,0.13,,
2013-04-25,0.13,,
2013-07-25,0.145,,
2013-10-24,0.145,,
2014-01-29,0.145,,
2014-04-24,0.145,,
2014-07-24,0.165,,
2014-10-29,0.165,,
2015-01-28,0.165,,
2015-04-23,0.165,,
2015-07-29,0.185,,
2015-10-28,0.185,,
2016-01-27,0.185,,
2016-04-27,0.185,,
2016-07-27,0.2,,
2016-10-27,0.2,,
2017-01-26,0.2,,
2017-04-26,0.2,,
2017-07-27,0.23,,
2017-10-27,0.23,,
2018-01-26,0.23,,
2018-04-27,0.23,,
2018-07-27,0.26,,
2018-10-26,0.26,,
2019-01-25,0.26,,
2019-04-26,0.26,,
2019-07-26,0.285,,
2019-10-25,0.285,,
2020-01-30,0.285,,
2020-04-24,0.285,,
2020-07-30,0.285,,
2020-10-29,0.285,,
2021-01-28,0.285,,
2021-04-29,0.285,,
2021-07-29,0.3,,
2021-10-28,0.3,,
2022-01-27,0.3,,
2022-04-28,0.3,,
2022-07-28,0.33,,
2022-10-27,0.33,,
2023-01-26,0.33,,
2023-04-27,0.33,,
2023-07-27,0.365,,
2023-10-26,0.365,,
2024-01-25,0.365,,
2024-04-25,0.365,,
2024-07-26,0.42,,
2024-10-25,0.42,,
2025-01-24,0.42,,
2025-04-25,0.42,,
2025-07-25,0.46,,
2025-10-24,0.46,,
2026-01-30,0.46,,
2026-04-24,0.46,,
2026-07-24,0.505,,
